hand_landmarking_rpi_mem.committed_Committed_AS,hand_landmarking_rpi_system.active_processes_active,hand_landmarking_rpi_system.cpu_user,hand_landmarking_rpi_system.file_nr_used_used,hand_landmarking_rpi_system.processes_running,hand_landmarking_rpi_system.ram_buffers,hand_landmarking_rpi_system.ram_cached,hand_landmarking_rpi_system.ram_free,hand_landmarking_rpi_system.ram_used,Target
3207.621,425,64.98741,4352,12,1.5820312,119.71094,310.5977,475.2383,3
3207.621,425,69.30946,4320,18,1.5820312,119.71094,309.1758,476.6602,3
3207.621,425,69.7201,4320,6,1.5820312,119.71094,308.7344,477.1016,3
3207.621,425,71.75573,4320,19,1.5820312,119.71094,317.125,468.7109,3
3207.621,425,73.79135,4320,10,1.5820312,119.71094,311.7539,474.082,3
3207.621,425,71.5736,4320,12,1.5898438,119.71094,320.2031,465.6328,3
3207.621,425,69.03553,4352,10,1.5898438,119.70703,314.5273,471.3047,3
3204.254,425,72.51908,4352,8,1.5898438,119.71094,311.3984,474.4297,3
3204.254,425,71.53652,4352,11,1.5898438,119.71094,312.207,473.6211,3
3204.254,425,74.36548,4352,12,1.5898438,119.71094,313.1953,472.6328,3
3204.254,425,74.61929,4352,8,1.5898438,119.71094,309.5977,476.2305,3
3204.254,425,72.26463,4352,9,1.5898438,119.71094,322.9648,462.8633,3
3204.254,425,69.2112,4352,12,1.5898438,119.69531,319.5352,466.3086,3
3204.254,425,73.60406,4352,15,1.5976562,119.69531,316.375,469.4688,3
3204.27,425,72.54408,4352,19,1.5976562,119.69531,316.5195,469.3164,3
3204.254,425,71.82741,4320,8,1.5976562,119.69531,316.8086,469.0273,3
3204.254,425,70.20202,4320,7,1.5976562,119.69531,319.4805,466.3555,3
3204.254,425,71.5736,4320,12,1.5976562,119.69531,319.7461,466.0898,3
3204.242,425,71.75573,4320,11,1.5976562,119.75,318.9375,466.8438,3
3204.254,425,73.04786,4320,9,1.5976562,119.75,318.1719,467.6094,3
3204.254,425,71.82741,4320,9,1.5976562,119.75,315.6875,470.0938,3
3204.254,425,70.55838,4320,13,1.6054688,119.75,314.5391,471.2422,3
3204.254,425,69.87342,4320,8,1.6054688,119.75,315.9844,469.7891,3
3204.254,425,70.63291,4320,10,1.6054688,119.75,316.0938,469.6797,3
3204.254,425,70.1005,4320,9,1.6054688,119.75,317.5352,468.2383,3
3204.254,425,73.11558,4320,11,1.6054688,119.75,319.3242,466.4492,3
3204.254,425,66.75063,4320,14,1.6054688,119.75,317.4219,468.3516,3
3204.254,425,71.35678,4320,14,1.6054688,119.75,317.8164,467.957,3
3204.27,425,69.30693,4320,12,1.6054688,119.75,313.2227,472.5508,3
3204.254,425,65.7289,4320,15,1.6054688,119.75,318.9805,466.793,3
3204.27,425,62.28288,4320,8,1.6054688,119.75,320.7188,465.0547,3
3204.242,425,59.5,4320,8,1.6054688,119.75,316.0859,469.6875,3
3204.293,426,66.07595,4320,15,1.6054688,119.75,315.168,470.6055,3
3204.254,425,69.26952,4352,9,1.6054688,119.75,322.9727,462.8008,3
3204.254,425,72.01018,4352,8,1.6054688,119.73438,325.2734,460.5156,3
3204.254,425,71.39241,4352,12,1.6054688,119.73438,321.2812,464.5078,3
3204.254,425,69.38776,4352,13,1.6054688,119.73438,317.7812,468.0078,3
3204.254,425,72.61307,4352,15,1.6054688,119.73438,314.4727,471.3164,3
3204.254,425,72.77354,4352,13,1.6054688,119.74219,324.2812,461.5,3
3204.254,425,70.67669,4352,12,1.6054688,119.74219,320.1797,465.6016,3
3204.254,425,71.02564,4352,17,1.6132812,119.74219,319.7422,466.0391,3
3204.523,426,69.13265,4352,16,1.6132812,120.06641,314.5469,470.9023,3
3204.254,425,74.87437,4352,9,1.6132812,120.05078,324.1367,461.3281,3
3204.254,425,71.39241,4352,7,1.6132812,120.10547,318.8711,466.5391,3
3204.254,425,71.06599,4352,10,1.6132812,120.10547,320.5117,464.8984,3
3204.254,425,72.51908,4352,13,1.6210938,120.10547,317.1289,468.2812,3
3204.254,425,70.07673,4352,13,1.6210938,120.11328,326.0586,459.3359,3
3204.254,425,73.46939,4352,9,1.6210938,120.12109,325.7188,459.668,3
3204.254,425,69.13265,4352,17,1.6210938,120.12109,325.7266,459.6602,3
3204.254,425,73.09645,4352,9,1.6210938,120.12109,321.0508,464.3359,3
3204.254,425,72.91139,4352,11,1.6210938,120.12109,324.3086,461.0781,3
3204.254,425,71.13924,4352,15,1.6210938,120.12109,319.6055,465.7812,3
3204.254,425,69.52141,4352,12,1.6210938,120.12109,320.7227,464.6641,3
3204.254,425,73.46939,4352,17,1.6210938,120.12109,318.2891,467.0977,3
3204.254,425,72.01018,4352,9,1.6210938,120.12109,313.9141,471.4727,3
3204.254,425,70.22901,4352,13,1.6210938,120.12109,320.5742,464.8125,3
3204.254,425,69.03553,4352,11,1.6289062,120.12109,321.7539,463.6328,3
3204.254,425,70.37975,4352,15,1.6289062,120.12109,315.793,469.5859,3
3204.254,425,68.0203,4352,14,1.6367188,120.12109,320.1367,465.2422,3
3204.254,425,67.67677,4352,13,1.6367188,120.12891,321.418,463.9453,3
3204.254,425,67.08543,4352,12,1.6367188,120.12891,327.582,457.7812,3
3204.254,425,60.55276,4352,7,1.6367188,120.12891,323.1406,462.2227,3
3204.254,425,57.39348,4352,12,1.6367188,120.12891,323.9844,461.3789,3
3204.254,425,61.90476,4352,10,1.6367188,120.14453,319.9102,465.4375,3
3204.242,425,69.69697,4352,13,1.6367188,120.14453,331.7773,453.5703,3
3204.254,425,71.06599,4352,12,1.6367188,120.14453,326.457,458.8906,3
3204.254,425,68.62245,4352,11,1.6367188,120.14453,322.0742,463.2734,3
3204.254,425,70.9596,4352,16,1.6367188,120.14453,322.5586,462.7891,3
3204.254,425,72.63427,4352,11,1.6367188,120.14453,323.3828,461.9648,3
3204.254,425,73.33333,4352,11,1.6367188,120.14453,319.5547,465.793,3
3204.254,425,71.39241,4352,9,1.6367188,120.14453,328.4258,456.9219,3
3204.254,425,71.61125,4352,10,1.6367188,120.14453,327.2539,458.0938,3
3204.254,425,71.42857,4352,11,1.6367188,120.14453,324.5273,460.8203,3
3204.254,425,72.33503,4352,9,1.6367188,120.14453,327.5039,457.8438,3
3204.254,425,68.44784,4352,12,1.6367188,120.14453,332.9336,452.4141,3
3204.254,425,72.9798,4352,13,1.6445312,120.12891,333.3359,452.0273,3
3204.254,425,69.94949,4352,7,1.6445312,120.12891,327.0742,458.2812,3
3204.254,425,75.38071,4320,13,1.6445312,120.22656,334.25,451.0078,3
3204.254,425,69.92288,4320,15,1.6445312,120.12891,333.7656,451.5898,3
3204.254,425,68.11224,4352,10,1.6445312,120.12891,330.4023,454.9531,3
3204.254,425,73.79135,4352,11,1.6445312,120.12891,328.668,456.6875,3
3204.254,425,70.37975,4352,8,1.6445312,120.11328,338.7305,446.6406,3
3204.254,425,74.8072,4352,10,1.6445312,120.11328,334.8867,450.4844,3
3204.254,425,68.62245,4352,12,1.6445312,120.11328,336.4219,448.9492,3
3204.254,425,72.51908,4352,13,1.6445312,120.11328,332.9102,452.4609,3
3204.734,425,69.62025,4352,16,1.6445312,120.11328,334.0625,451.3086,3
3204.734,425,71.09974,4352,9,1.6445312,120.11328,331.4219,453.9492,3
3204.734,425,68.18182,4352,10,1.6445312,120.11328,330.168,455.2031,3
3204.734,425,68.52792,4352,9,1.6445312,120.11328,339.4023,445.9688,3
3204.734,425,70.92732,4352,12,1.6445312,120.11328,332.8281,452.543,3
3204.734,425,68.79795,4352,15,1.6445312,120.11328,332.4648,452.9062,3
3204.734,425,66.66667,4384,10,1.6445312,120.11328,327.9297,457.4414,3
3204.734,425,68.84422,4384,9,1.6445312,120.11328,329.0469,456.3242,3
3204.734,425,61.15288,4384,11,1.6445312,120.11328,330.1289,455.2422,3
3204.734,425,60.80402,4384,13,1.6445312,120.11328,334.9219,450.4492,3
3204.734,425,68.18182,4384,8,1.6445312,120.11328,336.0078,449.3633,3
3204.734,425,68.70229,4384,7,1.6445312,120.11328,333.5273,451.8438,3
3204.734,425,73.40153,4384,12,1.6445312,120.11328,336.125,449.2461,3
3204.734,425,69.38776,4384,10,1.6445312,120.11328,330.4922,454.8789,3
3204.734,424,72.51908,4384,14,1.6445312,120.11328,331.5625,453.8086,3
3204.734,424,70.36082,4384,11,1.6445312,120.11328,332.1875,453.1836,3
3204.734,424,70.52897,4352,11,1.6523438,120.11328,333.7227,451.6484,3
3204.734,424,71.42857,4352,9,1.6523438,120.11328,335.3672,449.9961,3
3204.734,424,72.91139,4352,8,1.6523438,120.11328,330.0469,455.3164,3
3204.734,424,71.9697,4352,12,1.6523438,120.01562,340.3359,445.125,3
3204.734,424,71.82741,4352,12,1.6523438,120.11328,337.7852,447.5781,3
3204.734,424,68.78173,4352,11,1.6523438,120.11328,333.9102,451.4531,3
3204.734,424,71.02564,4352,13,1.6523438,120.11328,338.9141,446.4492,3
3204.734,424,72.72727,4352,11,1.6523438,120.11328,333.2109,452.1523,3
3204.734,424,72.89003,4352,15,1.6523438,120.11328,334.9336,450.4297,3
3204.734,424,73.60406,4352,13,1.6523438,120.11328,339.4297,445.9336,3
3204.734,424,70.85427,4352,18,1.6523438,120.11328,339.8242,445.5391,3
3204.734,424,71.39175,4352,13,1.6523438,120.29688,336.4062,448.7734,3
3204.734,424,70.30457,4352,12,1.6523438,120.29688,333.3438,451.8359,3
3204.734,424,68.68687,4352,11,1.6523438,120.29688,339.5,445.6797,3
3204.734,424,68.93939,4352,16,1.6523438,120.29688,342.9453,442.2344,3
3204.734,424,73.80353,4352,11,1.6523438,120.29688,338.8711,446.3086,3
3204.734,424,69.69697,4352,13,1.6523438,120.29688,335.875,449.3047,3
3204.734,424,69.67419,4320,9,1.6523438,120.29688,336.0938,449.0859,3
3204.734,424,70.88608,4320,10,1.6523438,120.29688,339.7148,445.4648,3
3204.734,424,69.69697,4320,11,1.6523438,120.29688,340.9766,444.2031,3
3204.734,422,68.19338,4352,12,1.6523438,120.29688,336.7109,448.4688,3
3204.734,423,68.82793,4352,9,1.6523438,120.29688,343.2852,441.8945,3
3204.734,423,66.83292,4352,6,1.6523438,120.29688,336.2734,448.9062,3
3204.734,423,63.15789,4352,11,1.6523438,120.29688,337.4648,447.7148,3
3204.734,423,60.199,4352,6,1.6523438,120.29688,338.7891,446.3906,3
3204.734,423,62.78481,4320,11,1.6523438,120.29688,339.0352,446.1445,3
3204.734,423,71.53652,4352,11,1.6523438,120.29688,331.3047,453.875,3
3204.734,423,73.9899,4352,10,1.6523438,120.29688,336.4219,448.7578,3
3204.734,422,70.91837,4352,16,1.6523438,120.29688,337.0156,448.1641,3
3204.734,422,67.92929,4352,12,1.6523438,120.29688,340.582,444.5977,3
3204.734,422,70.07673,4352,12,1.6523438,120.29688,335.5625,449.6172,3
3204.734,422,72.6817,4352,12,1.6523438,120.28125,335.582,449.6133,3
3204.734,423,75.19182,4352,15,1.6523438,120.28125,331.7109,453.4844,3
3204.734,423,69.89796,4352,9,1.6523438,120.28125,337.2188,447.9766,3
3204.734,423,75.38071,4352,8,1.6523438,120.28125,334.7305,450.4648,3
3204.723,423,75.06297,4352,9,1.6523438,120.28125,332.0273,453.168,3
3204.723,422,71.3555,4352,5,1.6523438,120.28125,332.1484,453.0469,3
3204.723,422,73.41772,4352,13,1.6523438,120.28125,340.2812,444.9141,3
3204.734,422,70.52897,4352,9,1.6523438,120.28125,336.2344,448.9609,3
3204.734,422,69.89796,4352,7,1.6523438,120.28125,336.7656,448.4297,3
3204.734,422,71.64557,4352,14,1.6523438,120.28125,333.0977,452.0977,3
3204.734,422,71.39241,4352,8,1.6523438,120.28125,338.3242,446.8711,3
3204.734,422,72.9798,4352,12,1.6523438,120.28125,334.6914,450.5039,3
3204.734,422,69.89796,4352,16,1.6523438,120.28125,335.957,449.2383,3
3204.734,422,69.46565,4352,7,1.6601562,120.28125,337.2773,447.918,3
3204.734,422,71.9697,4384,8,1.6601562,120.28125,338.8555,446.332,3
3204.734,422,75.6962,4384,12,1.6601562,120.28125,340.8125,444.375,3
3204.734,422,72.01018,4384,12,1.6601562,120.28125,336.9141,448.2734,3
3204.734,422,69.52141,4384,6,1.6601562,120.28125,332.5938,452.5938,3
3204.734,422,70.27708,4384,13,1.6601562,120.28125,336.3984,448.7891,3
3204.734,422,71.9697,4384,8,1.6601562,120.28125,335.5938,449.5938,3
3204.734,422,68.11224,4352,8,1.6601562,120.28125,336.375,448.8125,3
3204.734,422,71.57107,4352,11,1.6601562,120.28125,336.0078,449.1797,3
3204.734,422,67.00508,4352,13,1.6601562,120.28125,345.0977,440.0898,3
3204.734,422,61.7866,4352,10,1.6601562,120.28125,339.3633,445.8242,3
3204.734,422,62.18905,4352,10,1.6601562,120.28125,333.1406,452.0469,3
3204.734,422,60.5,4352,8,1.6601562,120.28125,339.5234,445.6641,3
3204.734,422,66.07143,4352,15,1.6601562,120.28125,335.668,449.5195,3
3204.734,422,71.21212,4352,10,1.6601562,120.28125,340.8672,444.3203,3
3204.734,422,70.51282,4352,9,1.6601562,120.28125,336.9219,448.2656,3
3204.734,422,71.39241,4352,12,1.6679688,120.28125,342.7305,442.457,3
3204.75,422,72.19388,4352,12,1.6679688,120.28125,336.9297,448.25,3
3204.734,422,73.80353,4352,11,1.6679688,120.32812,337.1875,447.9453,3
3204.734,422,71.3555,4352,11,1.6679688,120.32812,336.75,448.3828,3
3204.734,422,70.70707,4352,13,1.6679688,120.32812,334.3242,450.8086,3
3204.734,422,71.39241,4352,11,1.6679688,120.32812,335.4336,449.6992,3
3204.734,422,69.7201,4352,9,1.6757812,120.32812,340.832,444.3008,3
3204.734,422,73.21429,4352,11,1.808594,120.32031,338.3438,446.7891,3
3204.734,422,72.01018,4352,8,1.808594,120.29297,335.9258,449.1016,3
3204.734,422,69.94949,4352,15,1.808594,120.39062,336.1797,448.75,3
3204.734,422,69.74359,4320,11,1.808594,120.39062,338.4023,446.5273,3
3204.734,422,71.46465,4320,16,1.808594,120.39062,337.8906,447.0391,3
3204.734,422,70.91837,4320,8,1.808594,120.39062,338.125,446.8047,3
3204.734,422,69.44444,4320,9,1.808594,120.39062,339.2891,445.6406,3
3204.734,422,71.46465,4320,11,1.808594,120.39062,340.7148,444.2148,3
3204.734,422,71.09974,4320,12,1.808594,120.39062,335.6289,449.3008,3
3204.734,422,73.02799,4320,11,1.808594,120.39062,339.0938,445.8359,3
3204.734,422,75.06297,4320,9,1.808594,120.39062,339.1133,445.8164,3
3204.734,422,73.79135,4320,11,1.808594,120.39062,336.4688,448.4609,3
3204.734,422,70.66327,4320,13,1.808594,120.39062,335.3164,449.6133,3
3204.734,422,72.26463,4320,12,1.808594,120.39062,336.4375,448.4922,3
3204.734,422,70.35176,4320,8,1.808594,120.39062,334.4141,450.5156,3
3204.75,422,72.51908,4320,15,1.808594,120.39062,331.6797,453.25,3
3204.734,422,69.44444,4320,15,1.808594,120.40625,337.4375,447.4766,3
3204.734,422,67.33668,4320,10,1.808594,120.40625,333.3477,451.5664,3
3204.734,422,69.09548,4320,7,1.808594,120.40625,339.0938,445.8203,3
3204.734,422,62.59352,4320,15,1.808594,120.40625,339.1172,445.7969,3
3204.734,422,61.30653,4320,12,1.808594,120.40625,336.6562,448.2578,3
3204.734,423,62.62376,4320,14,1.808594,120.40625,332.7734,452.1406,3
3204.75,423,71.50259,4320,9,1.808594,120.40625,340.1367,444.7773,3
3204.734,423,69.79695,4320,11,1.808594,120.40625,335.3672,449.5469,3
3204.734,424,71.46465,4320,12,1.808594,120.40625,335.9883,448.9258,3
3204.734,424,70.58824,4320,12,1.808594,120.40625,336.9961,447.918,3
3204.734,424,73.02799,4320,14,1.808594,120.40625,338.5234,446.3906,3
3204.75,424,70.73791,4320,10,1.808594,120.40625,335.6094,449.3047,3
3204.734,424,74.74747,4320,10,1.808594,120.40625,332.6406,452.2734,3
3204.734,424,68.34171,4320,12,1.808594,120.42188,334.1133,450.7852,3
3204.734,424,72.44898,4320,10,1.808594,120.42188,331.832,453.0664,3
3204.734,424,72.0403,4320,10,2.082031,120.40625,338.3086,446.6055,3
3204.734,424,72.40506,4320,9,2.082031,120.42578,338.7422,445.8789,3
3204.734,424,72.0403,4320,13,2.082031,120.48047,333.0508,451.5156,3
3204.734,424,73.55164,4320,9,2.082031,120.48047,343.0938,441.4727,3
3204.734,423,74.62312,4320,14,2.082031,120.48047,338.0625,446.5039,3
3204.734,423,72.84264,4320,17,2.082031,120.48047,337.668,446.8984,3
3204.734,423,72.11055,4320,16,2.082031,120.48047,335.875,448.6914,3
3204.734,423,70.87629,4320,12,2.082031,120.48047,337.2227,447.3438,3
3204.734,423,72.36181,4320,12,2.082031,120.48047,340.832,443.7344,3
3204.734,423,71.5736,4320,10,2.082031,120.48047,339.6875,444.8789,3
3204.734,423,73.85787,4320,8,2.082031,120.48047,334.3555,450.2109,3
3204.734,423,72.01018,4320,11,2.082031,120.48047,331.9023,452.6641,3
3204.734,423,71.28463,4320,9,2.082031,120.44922,334.5312,450.0664,3
3204.734,423,72.81796,4320,15,2.082031,120.44922,341.1523,443.4453,3
3204.723,423,72.01018,4320,11,2.054688,120.44922,335.2461,449.3516,3
3204.723,423,69.19192,4320,9,2.054688,119.91406,339.7734,445.3867,3
3204.734,423,68.68687,4320,11,2.0625,120.30469,340.7422,444.0273,3
3204.734,423,69.69697,4320,8,2.0625,120.38281,347.3516,437.332,3
3204.734,423,63.63636,4320,10,2.0625,120.39062,342.7383,441.9375,3
3204.723,423,63.97985,4320,17,2.0625,120.39062,342.2539,442.4219,3
3204.723,423,60.25,4320,7,2.0625,120.39062,337.4492,447.2266,3
3204.734,423,59.79899,4320,12,2.070312,120.39062,335.8633,448.8125,3
3204.734,423,69.52141,4320,18,2.070312,118.64453,341.9805,444.4336,3
3204.734,423,71.64557,4320,7,2.070312,118.64453,342.2773,444.1367,3
3204.734,423,73.09645,4352,10,2.070312,118.64453,335.3594,451.0547,3
3204.734,423,71.64557,4352,10,2.070312,118.64453,339.6328,446.7812,3
3204.734,423,70.9596,4352,11,2.070312,118.64453,335.9922,450.4219,3
3204.734,423,72.58883,4352,11,2.070312,118.64453,336.2383,450.1758,3
3204.734,423,72.22222,4352,7,2.070312,118.64453,336.9336,449.4805,3
3204.734,423,70.17995,4352,12,2.070312,118.64453,337.7344,448.6797,3
3204.734,423,72.5641,4352,13,2.070312,118.64453,333.7461,452.668,3
3204.734,423,73.5369,4352,10,2.070312,118.64453,344.543,441.8711,3
3204.734,423,68.79795,4352,8,2.078125,118.64453,339.6914,446.7227,3
3204.734,423,68.8946,4352,9,2.078125,118.63672,339.6836,446.7305,3
3204.734,423,71.86701,4352,10,2.078125,118.64453,341.4492,444.957,3
3204.723,423,71.71717,4352,14,2.078125,118.64453,337.2109,449.1953,3
3204.723,423,69.87342,4352,11,2.078125,117.07031,340.75,447.2305,3
3204.723,421,69.87342,4352,10,2.078125,117.07031,340.3047,447.6758,3
3204.723,421,71.3198,4352,11,2.078125,117.07031,339.4453,448.5352,3
3204.75,421,73.97959,4352,14,2.082031,117.07031,344.3867,443.5938,3
3204.734,421,70.88608,4352,12,2.082031,117.06641,339.8359,448.1445,3
3204.734,421,71.39241,4352,10,2.082031,117.07031,340.2422,447.7344,3
3204.734,421,70.02519,4352,7,2.082031,117.07031,337.5352,450.4414,3
3204.734,421,70.88608,4352,9,2.082031,117.07031,338.875,449.1016,3
3204.734,421,70.02519,4352,13,2.082031,117.07031,338.9375,449.0391,3
3204.734,421,70.07673,4352,17,2.082031,117.07031,344.9102,443.0664,3
3204.734,421,68.86076,4352,14,2.082031,117.07031,343.7148,444.2617,3
3204.734,421,68.09045,4352,10,2.082031,117.07031,339.1758,448.8008,3
3204.734,421,67.34177,4352,13,2.082031,117.07031,338.832,449.1445,3
3204.734,421,67.34177,4352,7,2.082031,117.07031,338.9805,448.9961,3
3204.734,421,66.66667,4352,12,2.082031,117.05859,339.5625,448.4258,3
3204.734,421,60.09975,4352,15,2.082031,117.05859,345.0781,442.9102,3
3204.734,421,61.48148,4352,8,2.082031,117.05859,341.9062,446.082,3
3204.734,421,69.97455,4352,9,2.082031,117.05859,343.3711,444.6172,3
3204.734,421,71.3198,4352,10,2.082031,117.05859,338.2773,449.7109,3
3204.734,421,72.82051,4352,8,2.082031,117.05859,338.8477,449.1406,3
3204.734,421,72.0403,4352,8,2.082031,117.0,341.3477,446.6992,3
3204.734,421,74.36548,4352,9,2.082031,117.0,338.75,449.2969,3
3204.734,421,72.58883,4352,11,2.082031,117.0,345.1406,442.9062,3
3204.734,421,71.53652,4352,8,2.082031,117.0,341.5312,446.5156,3
3204.734,421,70.55838,4352,13,2.082031,117.0,343.957,444.0898,3
3204.734,421,71.53846,4352,9,2.082031,117.0,341.793,446.2539,3
3204.734,421,70.99237,4352,15,2.082031,117.0,339.2227,448.8242,3
3204.734,421,70.91837,4352,11,2.082031,117.0,339.4062,448.6406,3
3204.734,423,66.33166,4352,18,2.109375,117.19922,336.8516,450.9961,3
3209.062,424,63.29114,4352,10,2.109375,117.27344,335.0781,452.668,3
3209.062,424,65.98465,4352,10,2.109375,117.35938,335.5586,452.1016,3
3209.062,424,72.29219,4352,9,2.109375,117.35938,330.0,457.6602,3
3209.062,424,70.52897,4352,11,2.109375,117.35938,336.6836,450.9766,3
3209.062,424,70.58824,4320,8,2.109375,117.35938,333.2383,454.4219,3
3209.062,423,68.95674,4320,14,2.109375,117.35938,334.2188,453.4414,3
3209.062,423,70.95116,4320,10,2.109375,117.35938,333.7617,453.8984,3
3209.062,423,71.39241,4320,11,2.109375,117.35938,338.0664,449.5938,3
3210.066,426,70.66327,4320,13,2.109375,117.35938,333.1445,454.5156,3
3209.062,423,69.11392,4320,10,2.109375,117.35938,327.832,459.8281,3
3209.062,423,69.82544,4320,11,2.117188,117.35938,330.7344,456.9258,3
3209.062,423,73.18296,4320,11,2.117188,117.35938,331.7031,455.9492,3
3209.062,423,69.69697,4320,10,2.117188,117.35938,331.3711,456.2812,3
3209.062,423,70.12658,4320,15,2.117188,117.35938,327.5156,460.1367,3
3209.062,423,68.76574,4320,10,2.117188,117.27734,328.8438,458.8906,3
3209.062,423,67.42424,4320,10,2.117188,117.27734,331.2305,456.5039,3
3209.062,423,64.42786,4320,14,2.117188,117.27734,331.1875,456.5469,3
3204.254,423,62.08651,4352,14,2.054688,117.27734,328.0703,459.6641,3
3204.254,423,62.34414,4352,12,2.054688,113.72656,331.707,459.6406,3
3204.254,423,66.16162,4352,7,2.054688,113.8125,333.6602,457.6016,3
3204.254,423,75.44757,4352,8,2.054688,113.8125,336.1211,455.1406,3
3204.254,423,73.93484,4352,12,2.0625,113.8125,334.9258,456.3359,3
3204.27,423,67.35219,4352,11,2.0625,113.80469,339.7969,451.4648,3
3204.254,423,74.30025,4352,9,2.0625,113.8125,338.3047,452.9492,3
3204.254,423,69.56522,4352,10,1.546875,113.8125,336.5859,454.668,3
3204.254,423,75.5102,4352,15,1.546875,111.78906,342.4023,451.3906,3
3204.254,423,72.70408,4352,15,1.546875,111.78906,342.3555,451.4375,3
3204.254,423,69.92481,4352,10,1.546875,111.78906,344.0117,449.7812,3
3204.254,423,73.21429,4352,8,1.546875,111.78906,342.5,451.293,3
3204.254,423,69.59799,4352,12,1.4296875,111.78906,341.5664,452.2266,3
3204.254,423,70.78086,4352,7,1.4296875,111.51562,340.7656,453.418,3
3204.254,423,72.89003,4352,8,1.4296875,111.54688,340.5,453.6523,3
3204.254,423,69.28934,4352,11,1.4375,111.54688,339.9648,454.1875,3
3204.254,423,70.66327,4352,11,1.4375,111.53906,336.8203,457.332,3
3205.203,425,72.29219,4352,13,1.4375,111.54688,343.1172,451.0273,3
3204.254,423,68.51385,4352,11,1.4375,111.54688,339.6328,454.5117,3
3204.254,423,72.51908,4352,13,1.4375,111.54688,336.707,457.4375,3
3204.254,422,73.60406,4352,8,1.4375,111.54688,332.9336,461.2109,3
3204.254,422,70.58824,4352,12,1.4375,111.53125,342.8203,451.3398,3
3204.254,422,73.73737,4352,9,1.4375,111.53125,339.2266,454.9336,3
3204.254,422,71.24682,4352,13,1.4375,111.62891,341.207,452.8555,3
3204.254,422,70.45455,4384,8,1.4375,111.64453,340.9102,453.1367,3
3204.254,422,73.9899,4384,11,1.4375,111.64453,342.5,451.5469,3
3204.254,422,71.24682,4384,13,1.4375,111.64453,337.1953,456.8516,3
3204.254,422,71.53652,4384,12,1.4375,111.64453,343.0547,450.9922,3
3204.254,422,68.01008,4384,12,1.4375,111.64453,346.8164,447.2305,3
3204.254,422,66.49874,4384,15,1.4375,111.64453,346.5312,447.5156,3
3204.254,422,65.42289,4384,10,1.4375,111.64453,341.8828,452.1641,3
3204.254,422,60.5985,4384,9,1.4375,111.83984,338.8867,454.9648,3
3204.254,422,60.54591,4384,11,1.4375,111.87109,338.9961,454.8242,3
3204.254,422,63.79747,4384,6,1.4375,111.87109,335.3633,458.457,3
3204.27,422,70.07673,4384,12,1.4375,111.87109,342.0508,451.7695,3
3204.254,422,71.35678,4384,13,1.4375,111.87109,340.2734,453.5469,3
