face_detection_rpi_mem.committed_Committed_AS,face_detection_rpi_system.active_processes_active,face_detection_rpi_system.cpu_user,face_detection_rpi_system.file_nr_used_used,face_detection_rpi_system.processes_running,face_detection_rpi_system.ram_buffers,face_detection_rpi_system.ram_cached,face_detection_rpi_system.ram_free,face_detection_rpi_system.ram_used,Target
3085.805,418,63.15789,4320,13,2.992188,323.8203,74.53125,505.7852,6
3087.562,418,61.53846,4320,12,2.992188,323.8203,73.80859,506.5078,6
3086.684,418,60.199,4352,9,2.992188,323.8203,68.39844,511.918,6
3086.742,418,56.10973,4352,9,2.992188,323.8203,73.5,506.8164,6
3086.742,418,55.77889,4352,12,2.992188,323.8203,70.67578,509.6406,6
3086.758,418,64.37659,4352,7,2.992188,323.8203,72.20312,508.1133,6
3084.984,418,67.8392,4352,14,2.992188,323.8203,73.63672,506.6797,6
3087.621,418,66.58031,4352,13,2.992188,323.8203,71.57031,508.7461,6
3086.742,418,68.44784,4352,7,2.992188,323.8203,72.21484,508.1016,6
3086.742,418,69.58763,4352,9,2.992188,323.8203,67.89844,512.418,6
3087.621,418,67.26804,4352,15,2.992188,323.8203,73.02344,507.293,6
3086.742,418,66.41221,4352,12,2.992188,323.8203,73.37891,506.9375,6
3086.742,418,63.73057,4352,8,2.992188,323.8203,68.14453,512.1719,6
3086.742,418,69.89796,4352,11,2.992188,323.8203,73.27344,507.043,6
3086.742,418,66.83805,4384,8,2.992188,323.8203,72.94922,507.3672,6
3087.621,418,66.06684,4352,13,2.992188,323.8203,75.13281,505.1836,6
3086.742,418,66.15776,4352,14,2.992188,323.8203,77.28906,503.0273,6
3086.742,418,68.79795,4352,11,2.992188,323.8203,73.68359,506.6328,6
3087.621,418,68.70229,4352,8,2.992188,323.8203,73.53906,506.7773,6
3085.863,418,66.49485,4352,11,2.992188,323.8203,70.19922,510.1172,6
3086.742,418,66.66667,4352,11,2.992188,323.8203,74.05859,506.2578,6
3086.742,418,65.48223,4352,13,2.992188,323.8203,77.08594,503.2305,6
3086.742,418,56.2982,4352,4,2.992188,323.8203,78.27344,502.043,6
3087.621,418,63.45178,4352,11,2.992188,323.8203,75.39453,504.9219,6
3087.621,418,67.92929,4352,13,2.992188,323.8203,71.37109,508.9453,6
3086.742,418,66.83417,4352,11,2.992188,323.8203,72.91016,507.4062,6
3086.742,418,65.12821,4352,8,3.0,323.8203,71.15234,509.1562,6
3086.742,418,68.27411,4352,11,3.0,323.8203,70.30469,510.0039,6
3087.621,418,65.64885,4352,6,3.0,323.8203,69.79297,510.5156,6
3087.621,418,63.90977,4352,6,3.0,323.8203,70.16406,510.1445,6
3086.742,418,63.61323,4352,12,3.0,323.8203,70.39062,509.918,6
3086.742,418,63.19797,4352,10,3.0,323.8203,75.80859,504.5,6
3087.621,418,60.60606,4352,14,3.0,323.8203,72.35547,507.9531,6
3085.863,418,54.0,4352,14,3.0,323.8203,76.47266,503.8359,6
3086.742,418,57.97468,4352,10,3.0,323.8203,72.6875,507.6211,6
3087.621,418,64.61538,4352,10,3.0,323.8203,70.45703,509.8516,6
3087.621,418,68.36735,4352,15,3.0,323.8203,70.15625,510.1523,6
3086.742,418,67.4359,4352,9,3.0,323.8203,73.51562,506.793,6
3086.742,418,65.89147,4352,10,3.0,323.8203,71.02734,509.2812,6
3086.758,418,67.34694,4352,12,3.0,323.8203,71.28906,509.0195,6
3086.742,418,71.61125,4352,16,3.0,323.8203,73.61719,506.6914,6
3086.742,418,67.60925,4352,13,3.0,323.8203,68.30469,512.0039,6
3085.863,418,71.17347,4352,14,3.0,323.8203,74.37109,505.9375,6
3087.621,418,66.66667,4352,11,3.0,323.8203,71.22656,509.082,6
3086.742,418,68.87755,4352,8,3.0,323.8203,71.5625,508.7461,6
3086.742,418,67.85714,4352,14,3.0,323.8203,75.52344,504.7852,6
3087.621,418,65.23929,4352,11,3.0,323.8203,77.44531,502.8633,6
3086.742,418,67.08861,4352,8,3.007812,323.8203,74.08203,506.2188,6
3085.863,418,66.41221,4352,8,3.007812,323.8203,72.71094,507.5898,6
3086.742,418,67.60204,4352,10,3.007812,323.8203,73.35156,506.9492,6
3086.742,418,68.35443,4352,13,3.007812,323.8203,69.62891,510.6719,6
3086.742,418,68.97436,4352,11,3.007812,323.8203,70.04688,510.2539,6
3086.742,418,67.8481,4352,17,3.007812,323.8203,71.875,508.4258,6
3087.621,418,60.96939,4352,15,3.007812,323.8203,68.23438,512.0664,6
3087.621,418,68.18182,4352,13,3.007812,323.8203,70.08984,510.2109,6
3084.984,418,70.40816,4320,16,3.007812,323.8203,74.21875,506.082,6
3087.637,418,65.05102,4320,13,3.007812,323.8203,72.80859,507.4922,6
3087.637,420,61.9898,4320,6,3.007812,323.8203,75.51562,504.7852,6
3083.293,420,65.30612,4320,9,3.007812,323.8203,77.12891,503.1719,6
3082.414,420,65.48223,4320,11,3.007812,323.8203,69.83594,510.4648,6
3082.43,420,65.16291,4320,10,3.007812,323.8203,74.35547,505.9453,6
3083.309,420,63.29114,4352,10,3.015625,323.8203,74.29297,506.0,6
3083.309,420,57.72152,4352,13,3.015625,323.8203,72.39844,507.8945,6
3082.414,420,54.83871,4352,9,3.015625,323.8203,73.98438,506.3086,6
3082.414,420,58.52417,4352,8,3.015625,323.8203,74.76953,505.5234,6
3082.414,420,66.07143,4352,15,3.015625,323.8203,74.25391,506.0391,6
3080.656,420,65.49118,4352,8,3.015625,323.8203,74.38281,505.9102,6
3082.414,421,64.34109,4352,10,3.015625,323.8203,69.13281,511.1602,6
3082.414,421,66.23711,4352,13,3.015625,323.8203,70.59375,509.6992,6
3082.414,421,68.5422,4352,10,3.015625,323.8203,71.94922,508.3438,6
3080.656,421,68.35443,4352,8,3.015625,323.8203,75.94141,504.3516,6
3083.293,421,70.10309,4352,10,3.015625,323.8203,75.60938,504.6836,6
3082.414,421,68.91192,4352,10,3.015625,323.8203,79.50781,500.7852,6
3081.535,421,67.26343,4352,13,3.015625,323.8203,70.77344,509.5195,6
3082.414,421,66.15385,4352,11,3.015625,323.8203,71.93359,508.3594,6
3083.293,421,69.28934,4352,16,3.015625,323.8203,75.08594,505.207,6
3082.414,421,66.83673,4352,10,3.015625,323.8203,74.82031,505.4727,6
3082.414,421,68.01008,4352,9,3.015625,323.8203,73.93359,506.3594,6
3083.293,421,68.0203,4352,11,3.015625,323.8203,70.03906,510.2539,6
3082.414,421,65.73604,4352,14,3.015625,323.8203,75.43359,504.8594,6
3083.293,421,69.7201,4352,7,3.015625,323.8203,71.98828,508.3047,6
3082.414,421,66.41026,4352,18,3.015625,323.8203,80.04688,500.2461,6
3082.414,421,66.16162,4352,15,3.015625,323.8203,76.93359,503.3594,6
3083.293,421,64.97462,4352,11,3.015625,323.8203,73.21484,507.0781,6
3083.293,421,66.49616,4352,15,3.015625,323.8203,72.07031,508.2227,6
3083.293,421,67.43003,4352,15,3.015625,323.8203,71.4375,508.8555,6
3082.43,421,65.48223,4352,15,3.015625,323.8203,71.1875,509.1055,6
3080.656,421,67.68448,4352,8,3.015625,323.8203,72.58594,507.707,6
3081.535,421,65.56122,4320,19,3.015625,323.8203,78.02734,502.2656,6
3082.414,421,66.91729,4320,8,3.015625,323.8203,73.91406,506.3789,6
3083.293,421,63.5443,4320,12,3.015625,323.8203,73.70703,506.5859,6
3082.414,421,61.25,4352,15,3.015625,323.8203,69.14062,511.1523,6
3082.414,421,56.56566,4352,12,3.015625,323.8203,75.59375,504.6992,6
3082.414,421,54.88722,4352,8,3.015625,323.8203,73.15625,507.1367,6
3082.414,421,60.95718,4352,13,3.015625,323.8203,70.42188,509.8711,6
3082.414,421,68.21705,4352,8,3.015625,323.8203,73.63281,506.6602,6
3083.293,421,69.38776,4352,8,3.015625,323.8203,71.80469,508.4883,6
3081.535,421,69.54315,4352,10,3.015625,323.8203,71.14844,509.1445,6
3083.293,421,65.81633,4352,12,3.015625,323.8203,71.63672,508.6562,6
3083.293,421,66.15776,4352,13,3.015625,323.8203,71.25,509.043,6
3084.258,421,66.58098,4352,8,3.015625,323.8203,70.0,510.293,6
3083.379,421,64.63104,4352,12,3.015625,323.8203,73.57031,506.7227,6
3082.5,421,66.75127,4352,14,3.015625,323.8203,73.20312,507.0898,6
3083.379,421,64.85788,4352,16,3.015625,323.8203,71.64062,508.6523,6
3082.516,421,67.01299,4352,9,3.015625,323.8203,71.54297,508.75,6
3083.379,421,64.28571,4352,10,3.015625,323.8203,73.21094,507.082,6
3083.379,421,69.3299,4352,11,3.015625,323.8203,71.49219,508.8008,6
3083.379,421,65.64885,4352,14,3.015625,323.8203,72.57031,507.7227,6
3083.379,421,67.17557,4352,15,3.023438,323.8203,72.58984,507.6953,6
3084.258,421,68.20513,4352,13,3.023438,323.8203,72.375,507.9102,6
3082.5,421,66.66667,4352,16,3.023438,323.8203,69.69531,510.5898,6
3083.379,421,67.85714,4352,11,3.023438,323.8203,70.41016,509.875,6
3084.258,421,65.99496,4352,11,3.023438,323.8203,66.57422,513.7109,6
3083.379,421,67.43003,4352,14,3.023438,323.8203,73.50391,506.7812,6
3083.379,421,65.74307,4320,12,3.023438,323.8203,67.53125,512.7539,6
3083.379,421,68.04124,4320,13,3.023438,323.8203,72.99219,507.293,6
3084.258,421,69.82097,4320,16,3.023438,323.8203,67.73047,512.5547,6
3084.258,421,67.8481,4288,16,3.03125,323.8203,67.10156,513.1758,6
3083.379,421,64.70588,4288,16,3.03125,323.8203,75.36719,504.9102,6
3083.379,421,64.46701,4288,14,3.03125,323.8203,72.55078,507.7266,6
3083.379,421,63.35878,4288,10,3.03125,323.8203,75.20703,505.0703,6
3084.258,421,58.95522,4288,14,3.03125,323.8203,71.16406,509.1133,6
3083.379,421,56.0,4288,18,3.03125,323.8203,73.75,506.5273,6
3083.379,421,54.68354,4288,12,3.03125,323.8203,74.54297,505.7344,6
3084.258,421,59.74359,4320,15,3.03125,323.8203,72.09766,508.1797,6
3082.5,421,67.7665,4352,13,3.03125,323.8203,69.82422,510.4531,6
3084.258,421,69.89796,4352,14,3.03125,323.8203,74.32031,505.957,6
3082.5,421,68.62245,4352,11,3.03125,323.8203,73.28125,506.9961,6
3082.5,421,70.15306,4352,7,3.03125,323.8203,70.22656,510.0508,6
3083.379,421,68.5422,4352,11,3.03125,323.8203,72.08984,508.1875,6
3083.379,421,67.00767,4352,11,3.03125,323.8203,71.89844,508.3789,6
3083.379,421,68.97436,4352,19,3.03125,323.8203,69.46875,510.8086,6
3084.258,421,69.64286,4352,7,3.03125,323.8203,70.875,509.4023,6
3084.258,421,66.66667,4352,12,3.03125,323.8203,70.38672,509.8906,6
3084.258,421,68.36735,4352,12,3.03125,323.8203,69.34766,510.9297,6
3084.199,421,68.0203,4352,7,3.03125,323.8203,71.05078,509.2266,6
3083.379,421,66.75192,4352,6,3.03125,323.8203,70.50781,509.7695,6
3082.5,421,65.80977,4352,8,3.03125,323.8203,74.47656,505.8008,6
3083.379,421,64.85788,4352,11,3.03125,323.8203,71.01562,509.2617,6
3084.258,421,67.51918,4352,11,3.03125,323.8203,73.57422,506.7031,6
3084.258,421,65.06329,4352,10,3.03125,323.8203,75.20703,505.0703,6
3083.379,421,68.52792,4352,14,3.03125,323.8203,72.80469,507.4727,6
3083.379,421,67.8481,4352,7,3.03125,323.8203,76.22656,504.0508,6
3083.379,421,64.12214,4352,9,3.03125,323.8203,78.57812,501.6992,6
3081.621,421,67.69231,4352,10,3.03125,323.8203,74.55859,505.7188,6
3081.621,421,69.46565,4352,9,3.03125,323.8203,69.14453,511.1328,6
3083.379,421,65.32663,4352,9,3.03125,323.8203,72.73438,507.543,6
3082.5,421,67.68448,4352,8,3.039062,323.8203,73.59766,506.6719,6
3083.379,421,65.30612,4352,12,3.039062,323.8203,72.88672,507.3828,6
3084.258,421,66.0804,4352,13,3.039062,323.8203,73.93359,506.3359,6
3083.379,421,62.12121,4352,11,3.039062,323.8203,77.42969,502.8398,6
3083.379,421,59.94962,4352,9,3.039062,323.8203,69.67969,510.5898,6
3083.379,421,55.80808,4352,11,3.039062,323.8203,67.46484,512.8047,6
3084.258,421,54.15617,4352,8,3.046875,323.8125,69.07031,511.1992,6
3082.5,421,60.5598,4352,9,3.046875,323.8203,72.38672,507.875,6
3084.258,421,67.77494,4352,8,3.046875,323.8203,69.70703,510.5547,6
3083.379,421,56.65796,4352,14,3.046875,323.8203,69.95703,510.3047,6
3084.258,421,68.63753,4352,8,3.046875,323.8203,70.94531,509.3164,6
3084.258,421,68.28645,4320,11,3.046875,323.8203,69.46484,510.7969,6
3083.379,421,66.92112,4320,13,3.046875,323.8203,76.47656,503.7852,6
3083.379,421,68.14621,4320,12,3.046875,323.8203,76.31641,503.9453,6
3084.383,421,65.30612,4320,11,3.046875,323.8203,72.01953,508.2422,6
3082.625,421,66.15385,4320,13,3.046875,323.8203,71.51953,508.7422,6
3084.383,421,69.13265,4320,10,3.054688,323.8203,69.77344,510.4805,6
3084.273,421,66.49616,4320,11,3.054688,323.8203,68.29297,511.9609,6
3084.258,421,69.15167,4320,13,3.054688,323.8203,69.70312,510.5508,6
3083.379,421,65.73604,4320,9,3.054688,323.8203,68.07031,512.1836,6
3083.379,421,67.94872,4320,10,3.054688,323.8203,70.66797,509.5859,6
3083.379,421,67.09512,4320,11,3.054688,323.8203,72.10938,508.1445,6
3083.379,420,68.19338,4320,9,3.054688,323.8203,67.42188,512.832,6
3083.379,421,70.58824,4320,13,3.054688,323.8203,69.83594,510.418,6
3083.379,421,68.0203,4320,12,3.054688,323.8203,72.05859,508.1953,6
3083.379,421,66.07143,4352,12,3.054688,323.8203,73.08203,507.1719,6
3084.258,421,66.32911,4352,10,3.054688,323.8203,68.02344,512.2305,6
3083.379,421,68.79795,4352,14,3.054688,323.8203,67.98438,512.2695,6
3083.379,422,65.13995,4352,25,3.054688,323.8203,70.29297,509.9609,6
3083.379,422,65.98985,4352,13,3.054688,323.8203,71.0,509.2539,6
3083.379,422,66.41221,4352,10,3.054688,323.8203,70.61719,509.6367,6
3084.258,422,66.41414,4352,11,3.054688,323.8203,70.02734,510.2266,6
3084.258,422,65.49118,4352,11,3.054688,323.8203,68.21484,512.0391,6
3083.379,422,62.40409,4352,20,3.054688,323.8203,74.28125,505.9727,6
3083.379,422,59.10224,4352,12,3.054688,323.8203,73.14062,507.1133,6
3082.5,422,55.11222,4352,5,3.054688,323.8203,74.99219,505.2617,6
3082.5,422,42.6799,4352,5,3.054688,323.8203,73.16016,507.0938,6
3083.379,422,62.08651,4352,7,3.054688,323.8203,76.41406,503.8398,6
3083.379,422,69.23077,4352,8,3.054688,323.8203,70.86328,509.3906,6
3083.379,422,66.06684,4352,9,3.054688,323.8203,72.88281,507.3711,6
3082.5,422,66.32391,4352,11,3.0625,323.8203,72.21484,508.0312,6
3083.379,422,66.07143,4352,14,3.0625,323.8203,69.78125,510.4648,6
3084.258,422,67.78351,4352,10,3.0625,323.8203,73.83203,506.4141,6
3083.379,422,65.73604,4352,8,3.0625,323.8203,72.38672,507.8594,6
3084.258,422,66.49616,4352,8,3.0625,323.8203,73.68359,506.5625,6
3083.395,422,67.85714,4352,15,3.0625,323.8203,69.76562,510.4805,6
3081.637,422,67.77494,4352,8,3.0625,323.8203,67.79297,512.4531,6
3082.516,422,67.17949,4352,10,3.0625,323.8203,72.48047,507.7656,6
3083.379,422,68.27411,4352,10,3.0625,323.8203,70.51172,509.7344,6
3084.258,422,66.92112,4352,15,3.0625,323.8203,69.53125,510.7148,6
3084.258,422,67.26343,4352,6,3.0625,323.8203,70.50781,509.7383,6
3084.258,422,70.81218,4352,15,3.0625,323.8203,77.30469,502.9414,6
3083.379,422,68.99225,4352,14,3.0625,323.8203,73.12109,507.125,6
3083.379,422,66.41221,4352,8,3.0625,323.8203,70.65234,509.5938,6
3083.379,422,68.70229,4384,9,3.0625,323.8203,70.54688,509.6992,6
3083.379,422,68.78173,4384,9,3.0625,323.8203,70.45312,509.793,6
3083.379,422,64.97462,4384,12,3.0625,323.8203,72.36328,507.8828,6
3083.379,422,66.32653,4384,9,3.0625,323.8203,74.32812,505.918,6
3084.258,422,65.15152,4384,18,3.0625,323.8203,71.68359,508.5625,6
3082.5,422,66.24365,4384,14,3.0625,323.8203,68.04688,512.1992,6
3084.273,422,66.75192,4384,12,3.0625,323.8203,72.73828,507.5078,6
3083.395,422,63.47607,4384,8,3.0625,323.8203,72.36328,507.8828,6
3083.395,422,62.97229,4384,6,3.0625,323.8203,68.3125,511.9336,6
3083.406,422,53.82716,4384,12,3.0625,323.8203,73.00391,507.2422,6
3083.406,422,63.25,4384,10,3.0625,323.8203,72.75391,507.4922,6
3084.285,423,57.1066,4384,15,3.0625,323.8203,73.17578,507.0703,6
3084.258,423,55.30303,4384,12,3.0625,323.8203,69.89453,510.3516,6
3084.285,423,63.42711,4384,14,3.070312,323.8125,70.71875,509.5273,6
3082.527,423,66.41221,4384,14,3.070312,323.8203,72.58984,507.6484,6
3084.273,423,67.69231,4384,11,3.070312,323.8203,70.69922,509.5391,6
3083.395,423,68.78173,4384,12,3.070312,323.8203,67.48438,512.7539,6
3084.258,423,69.82097,4384,12,3.070312,323.8203,71.92188,508.3164,6
3084.258,423,67.68448,4384,18,3.070312,323.8203,71.38672,508.8516,6
3084.258,423,67.44186,4352,7,3.070312,323.8203,72.625,507.6133,6
3083.379,423,67.94872,4352,14,3.070312,323.8203,67.44531,512.793,6
3082.516,423,66.66667,4352,10,3.070312,323.8203,69.71875,510.5195,6
3083.395,423,68.79795,4352,12,3.070312,323.8203,73.13281,507.1055,6
3082.516,423,68.97436,4352,12,3.070312,323.8203,71.35156,508.8867,6
3083.395,423,69.76744,4352,12,3.070312,323.8203,68.24609,511.9922,6
3083.395,423,65.64885,4352,10,3.070312,323.8203,68.83984,511.3984,6
3084.273,423,69.30946,4352,14,3.070312,323.8203,67.79297,512.4453,6
3084.273,423,68.95674,4352,6,3.070312,323.8203,70.03125,510.207,6
3083.395,423,67.85714,4352,12,3.070312,323.8203,74.83594,505.4023,6
3083.395,423,69.46565,4352,18,3.070312,323.8203,67.37891,512.8594,6
3083.395,423,68.19338,4352,13,3.070312,323.8203,70.47266,509.7656,6
3083.395,423,68.62245,4352,15,3.070312,323.8203,66.38281,513.8555,6
3083.395,423,66.66667,4352,9,3.070312,323.8203,68.85156,511.3867,6
3083.395,423,68.0203,4352,13,3.070312,323.8203,69.625,510.6133,6
3084.273,423,65.90909,4352,9,3.070312,323.8203,71.19922,509.0391,6
3082.516,423,69.03553,4352,10,3.070312,323.8203,71.02344,509.2148,6
3083.395,423,68.27411,4352,13,3.070312,323.8203,67.63281,512.6055,6
3084.273,423,62.43655,4352,8,3.070312,323.8203,74.8125,505.4258,6
3084.273,423,66.41604,4352,11,3.070312,323.8203,74.60938,505.6289,6
3083.41,423,64.3038,4352,12,3.070312,323.8203,71.00391,509.2344,6
3083.41,423,62.31156,4352,7,3.070312,323.8203,73.89453,506.3438,6
3084.273,423,57.03704,4352,15,3.070312,323.8203,69.01562,511.2227,6
3084.273,423,51.0101,4352,21,3.070312,323.8203,65.99609,514.2422,6
3081.637,423,60.51282,4352,12,3.070312,323.8203,71.46875,508.7695,6
3082.516,423,68.20513,4352,13,3.070312,323.8203,70.09766,510.1406,6
3083.395,423,70.10309,4352,9,3.070312,323.8203,77.25391,502.9844,6
3084.273,423,69.23077,4384,12,3.070312,323.8203,72.57031,507.668,6
3083.395,423,64.70588,4384,8,3.070312,323.8203,66.99219,513.2461,6
3083.379,423,67.00767,4384,8,3.070312,323.8203,70.4375,509.8008,6
3083.379,423,68.12339,4384,13,3.070312,323.8203,73.90234,506.3359,6
3083.395,423,67.09184,4384,11,3.070312,323.8203,73.46875,506.7695,6
3084.258,423,68.21705,4384,12,3.070312,323.8203,73.55859,506.6797,6
3084.258,423,66.15385,4384,17,3.070312,323.8203,69.49219,510.7461,6
3083.379,423,67.00508,4384,9,3.070312,323.8203,68.16797,512.0703,6
3083.379,423,67.75819,4384,8,3.070312,323.8203,70.94141,509.2969,6
3082.516,423,67.75819,4384,8,3.070312,323.8203,67.87891,512.3594,6
3082.516,423,69.38776,4352,15,3.078125,323.8203,69.76172,510.4688,6
3083.395,423,67.26343,4352,14,3.078125,323.8203,70.92188,509.3086,6
3084.273,423,68.95674,4352,15,3.078125,323.8203,71.14062,509.0898,6
3083.379,423,70.25641,4352,14,3.078125,323.8203,73.4375,506.793,6
3083.379,423,67.34694,4352,7,3.078125,323.8203,73.82422,506.4062,6
3083.379,421,65.3944,4352,12,3.078125,323.8203,70.02734,510.2031,6
3083.379,421,68.09045,4352,6,3.078125,323.8203,75.30078,504.9297,6
3083.379,421,65.90331,4352,12,3.078125,323.8203,69.42188,510.8086,6
3083.379,421,70.58824,4352,8,3.078125,323.8203,65.36719,514.8633,6
3083.379,421,67.34177,4352,12,3.078125,323.8203,65.33203,514.8984,6
3083.379,421,67.4359,4352,6,3.078125,323.8203,67.83203,512.3984,6
3083.379,421,67.67677,4352,9,3.078125,323.8203,70.10547,510.125,6
3083.379,421,63.88889,4352,14,3.078125,323.8203,72.72266,507.5078,6
3083.379,421,61.55779,4352,5,3.078125,323.8203,72.49609,507.7344,6
3083.379,421,60.44776,4352,12,3.078125,323.8203,74.55078,505.6797,6
3083.379,421,57.75,4352,13,3.078125,323.8203,70.97266,509.2578,6
3083.379,421,53.76884,4352,13,3.078125,323.8203,68.25,511.9805,6
3083.379,421,61.32316,4352,12,3.078125,323.8203,68.60156,511.6289,6
3082.516,421,69.64286,4352,9,3.078125,323.8203,78.75391,501.4766,6
3083.379,421,66.24685,4352,10,3.078125,323.8203,71.625,508.6055,6
3084.258,421,66.75192,4352,10,3.078125,323.8203,68.27734,511.9531,6
3083.379,421,68.19338,4352,13,3.078125,323.8203,70.69922,509.5312,6
3084.258,421,68.46154,4352,11,3.078125,323.8203,71.91406,508.3164,6
3083.379,421,64.76684,4352,9,3.078125,323.8203,69.89453,510.3359,6
3083.379,421,68.79795,4352,11,3.078125,323.8203,68.87109,511.3594,6
3084.258,421,67.09184,4352,14,3.078125,323.8203,67.72656,512.5039,6
3083.379,421,68.18182,4352,6,3.078125,323.8203,75.80859,504.4219,6
3083.379,422,67.93893,4352,15,3.078125,323.8203,67.39062,512.8398,6
3083.379,422,66.24041,4352,7,3.078125,323.8203,65.23047,515.0,6
3083.379,422,67.69231,4352,10,3.078125,323.8203,69.0,511.2305,6
3084.258,422,66.83805,4352,10,3.078125,323.8203,69.95312,510.2773,6
3083.379,422,66.16162,4352,8,3.078125,323.8203,73.58984,506.6406,6
3083.379,422,66.83673,4352,11,3.078125,323.8203,69.27734,510.9531,6
3082.5,422,67.25888,4352,14,3.078125,323.8203,72.3125,507.918,6
3083.379,422,67.09184,4352,7,3.078125,323.8203,72.5,507.7305,6
3084.258,422,61.22449,4352,13,3.078125,323.8203,71.64453,508.5859,6
3083.379,422,66.66667,4352,12,3.085938,323.8203,72.92188,507.3008,6
3083.395,422,69.30946,4352,12,3.085938,323.8203,74.9375,505.2852,6
3083.379,422,66.41221,4352,12,3.085938,323.8203,71.07812,509.1445,6
3084.258,422,67.93893,4352,8,3.085938,323.8203,71.3125,508.9102,6
3082.5,422,63.26531,4352,13,3.085938,323.8203,72.92188,507.3008,6
3083.379,422,65.75,4352,10,3.085938,323.8203,74.42578,505.7969,6
3082.5,422,61.84539,4352,4,3.085938,323.8203,69.96875,510.2539,6
3084.258,421,62.12121,4352,10,3.085938,323.8203,69.26953,510.9531,6
3083.379,421,62.37624,4320,14,3.085938,323.8203,69.91797,510.3047,6
3082.5,421,60.05025,4352,7,3.085938,323.8203,67.96875,512.2539,6
3082.5,421,54.29293,4352,12,3.085938,323.8203,67.25,512.9727,6
3084.258,421,60.91371,4352,15,3.085938,323.8203,75.14844,505.0742,6
3083.379,421,67.35219,4352,7,3.085938,323.8203,68.21484,512.0078,6
3082.5,421,67.01031,4352,15,3.085938,323.8203,67.71484,512.5078,6
3083.395,421,67.86632,4352,11,3.09375,323.8125,70.02344,510.1992,6
3084.273,421,69.38776,4352,13,3.09375,323.8203,68.27344,511.9414,6
3083.395,421,69.07216,4352,13,3.09375,323.8203,69.64844,510.5664,6
3081.621,421,70.46632,4320,15,3.09375,323.8203,69.53906,510.6758,6
3083.379,421,67.51918,4320,13,3.09375,323.8203,72.08203,508.1328,6
3084.258,421,68.68687,4320,9,3.09375,323.8203,67.67578,512.5391,6
3084.258,421,65.98985,4320,11,3.09375,323.8203,64.59375,515.6211,6
3082.5,421,69.05371,4320,7,3.09375,323.8203,66.625,513.5898,6
3081.621,421,67.25888,4320,6,3.09375,323.8203,73.01953,507.1953,6
3084.258,421,66.83673,4320,12,3.09375,323.8203,69.32812,510.8867,6
