pose_landmarking_rpi_mem.committed_Committed_AS,pose_landmarking_rpi_system.active_processes_active,pose_landmarking_rpi_system.cpu_user,pose_landmarking_rpi_system.file_nr_used_used,pose_landmarking_rpi_system.processes_running,pose_landmarking_rpi_system.ram_buffers,pose_landmarking_rpi_system.ram_cached,pose_landmarking_rpi_system.ram_free,pose_landmarking_rpi_system.ram_used,Target
3240.055,422,69.79695,4384,14,1.4453125,138.5,168.0703,599.1133,10
3240.055,422,68.76574,4384,14,1.4453125,138.5,161.97656,605.207,10
3240.055,422,69.97455,4384,10,1.4453125,138.5,164.60547,602.5781,10
3240.055,422,68.44784,4384,13,1.4453125,138.5,164.83594,602.3477,10
3240.055,422,66.07143,4384,14,1.4453125,138.5,166.75,600.4336,10
3240.055,422,69.13265,4384,12,1.4453125,138.5,162.16797,605.0156,10
3240.055,422,73.41772,4384,9,1.4453125,138.5,169.7617,597.4219,10
3240.055,422,69.11392,4384,9,1.453125,138.49219,164.35156,602.832,10
3240.055,422,68.84422,4384,10,1.453125,138.5,164.21875,602.957,10
3240.055,422,64.89899,4384,10,1.453125,138.5,164.28516,602.8906,10
3240.055,422,59.55335,4384,12,1.453125,138.5,165.87891,601.2969,10
3240.055,422,60.75949,4352,11,1.453125,138.5,162.07812,605.0977,10
3240.055,421,68.87755,4352,9,1.453125,138.5,163.71484,603.4609,10
3240.055,421,70.78086,4352,15,1.453125,138.5,161.66406,605.5117,10
3240.055,421,71.93878,4352,13,1.453125,138.5,162.90234,604.2734,10
3240.055,421,73.55164,4352,12,1.453125,138.5,167.8945,599.2812,10
3240.055,421,72.51908,4352,8,1.453125,138.5,169.9844,597.1914,10
3240.055,421,73.91304,4352,15,1.453125,138.5,164.0,603.1758,10
3240.055,421,75.06297,4352,11,1.453125,138.5,165.91016,601.2656,10
3240.055,421,74.55919,4352,16,1.453125,138.5,167.66406,599.5117,10
3240.055,421,75.44304,4352,13,1.453125,138.5,167.9922,599.1836,10
3240.055,421,75.0,4352,9,1.453125,138.5,164.35938,602.8164,10
3240.055,421,70.48346,4352,7,1.453125,138.5,160.47656,606.6992,10
3240.055,421,71.24682,4352,11,1.453125,138.5,166.42969,600.7461,10
3240.055,421,72.9798,4352,10,1.453125,138.5,168.8047,598.3711,10
3240.055,421,69.94949,4352,11,1.453125,138.5,169.6602,597.5156,10
3240.055,421,74.11168,4352,11,1.453125,138.5,166.87109,600.3047,10
3240.055,421,68.92231,4352,8,1.453125,138.5,169.9727,597.2031,10
3240.055,420,71.68367,4352,8,1.453125,138.5,169.3867,597.7891,10
3240.055,420,69.87342,4352,9,1.453125,138.5,164.50391,602.6719,10
3240.055,420,68.95674,4352,15,1.453125,138.5,167.73828,599.4375,10
3240.055,420,70.48346,4352,16,1.453125,138.5,165.00781,602.168,10
3240.055,420,68.34171,4352,9,1.453125,138.5,166.07812,601.0977,10
3240.055,420,71.4653,4352,11,1.453125,138.5,162.69141,604.4844,10
3240.055,420,69.94949,4352,16,1.453125,138.5,175.793,591.3828,10
3240.055,421,70.85427,4320,11,1.453125,138.5,171.1328,596.043,10
3240.055,421,69.11392,4320,14,1.453125,138.5,173.0234,594.1523,10
3240.07,421,68.84422,4320,12,1.453125,138.5,169.6367,597.5391,10
3240.07,421,67.34694,4320,10,1.453125,138.5,171.6953,595.4805,10
3240.055,421,65.25,4320,9,1.453125,138.5,166.70312,600.4727,10
3240.055,421,59.65347,4352,12,1.4648438,138.49609,167.64062,599.5273,10
3240.055,421,60.84788,4352,9,1.4648438,138.5,167.51953,599.6445,10
3240.055,421,70.45455,4352,6,1.4726562,138.5,168.543,598.6133,10
3240.07,421,72.12276,4352,8,1.4726562,138.5,169.1367,598.0195,10
3240.07,421,71.71717,4352,7,1.4726562,138.5,166.50781,600.6484,10
3240.055,421,71.75,4352,12,1.4726562,138.5,170.2109,596.9453,10
3240.07,421,72.26463,4352,12,1.4726562,138.5,164.64844,602.5078,10
3240.07,421,72.91139,4352,13,1.4726562,138.5,166.41016,600.7461,10
3240.07,421,72.05128,4352,11,1.4726562,138.5,169.9961,597.1602,10
3240.07,421,72.47475,4352,12,1.4726562,138.5,166.78125,600.375,10
3240.07,421,71.86701,4352,12,1.4726562,138.5,167.957,599.1992,10
3240.055,421,69.19192,4352,8,1.4726562,138.5,167.48828,599.668,10
3240.055,421,70.33248,4352,7,1.4726562,138.5,171.7539,595.4023,10
3240.055,421,70.70707,4352,15,1.4726562,138.5,167.68359,599.4727,10
3240.055,421,71.89873,4352,9,1.4726562,138.5,169.2227,597.9336,10
3240.055,421,72.95918,4352,12,1.4726562,138.5,165.55859,601.5977,10
3240.055,421,70.76923,4352,10,1.4726562,138.5,171.457,595.6992,10
3240.055,421,71.71717,4352,14,1.4726562,138.5,168.2852,598.8711,10
3240.055,421,72.84264,4352,14,1.4726562,138.5,169.2188,597.9375,10
3240.055,421,68.52792,4352,14,1.4726562,138.5,165.70703,601.4492,10
3240.055,421,75.12563,4352,13,1.4804688,138.5,168.125,599.0234,10
3240.055,421,70.55838,4352,12,1.4804688,138.5,165.22656,601.9219,10
3240.055,421,72.11055,4352,12,1.4804688,138.5,166.08203,601.0664,10
3240.055,421,72.9798,4352,14,1.4804688,138.5,166.85547,600.293,10
3240.07,421,74.55919,4352,9,1.4804688,138.5,168.9375,598.2109,10
3240.07,421,72.65823,4352,10,1.4804688,138.5,169.668,597.4805,10
3240.07,421,71.21212,4352,10,1.4804688,138.5,173.1328,594.0156,10
3240.07,421,68.76574,4352,14,1.4804688,138.5,169.1094,598.0391,10
3240.07,421,70.15306,4352,11,1.4804688,138.5,169.2266,597.9219,10
3240.07,421,67.34177,4352,12,1.4804688,138.5,164.73047,602.418,10
3240.055,421,60.69652,4352,15,1.4804688,138.5,170.7539,596.3945,10
3240.055,421,57.17884,4352,12,1.4804688,138.5,167.64062,599.5078,10
3240.055,421,71.78841,4352,13,1.4804688,138.5,169.3438,597.8047,10
3240.07,421,72.61307,4352,14,1.4804688,138.5,169.8086,597.3398,10
3240.07,421,73.35025,4352,10,1.4804688,138.5,166.63672,600.5117,10
3240.055,421,75.82697,4352,9,1.4804688,138.5,167.04688,600.1016,10
3240.055,421,74.37186,4352,9,1.4804688,138.5,170.4336,596.7148,10
3240.055,421,74.30025,4352,11,1.4804688,138.5,171.6289,595.5195,10
3240.055,421,75.18797,4352,10,1.4804688,138.5,166.05469,601.0938,10
3240.055,421,73.60406,4352,14,1.4804688,138.5,169.2227,597.9258,10
3240.055,421,69.46565,4352,11,1.4804688,138.5,166.26953,600.8789,10
3240.055,421,71.71717,4352,12,1.4804688,138.5,167.57031,599.5781,10
3240.055,421,69.11392,4352,13,1.4804688,138.5,168.3477,598.8008,10
3240.07,421,71.53846,4352,11,1.4804688,138.5,163.72656,603.4219,10
3240.07,421,68.11224,4352,9,1.4804688,138.5,164.60938,602.5391,10
3240.07,421,70.84399,4352,11,1.4804688,138.5,165.07812,602.0703,10
3240.07,421,69.01763,4352,10,1.4804688,138.5,166.00391,601.1445,10
3240.07,421,72.19388,4352,10,1.4804688,138.5,161.4375,605.7109,10
3240.07,421,72.11055,4352,14,1.4882812,138.49219,165.87109,601.2773,10
3240.055,421,70.15306,4352,12,1.4882812,138.5,166.07812,601.0625,10
3240.055,421,70.30457,4352,12,1.4882812,138.5,163.86328,603.2773,10
3240.055,421,69.7733,4352,12,1.4882812,138.5,166.30859,600.832,10
3240.055,421,70.27708,4352,13,1.4882812,138.5,171.4375,595.7031,10
3240.055,421,73.02799,4352,15,1.4882812,138.5,166.95312,600.1875,10
3240.055,421,70.12658,4352,11,1.4882812,138.5,167.8477,599.293,10
3240.055,421,73.16456,4352,9,1.4882812,138.5,175.7539,591.3867,10
3240.055,421,67.0,4352,14,1.4882812,138.5,168.6445,598.4961,10
3240.055,421,68.35443,4352,10,1.4882812,138.5,167.9258,599.2148,10
3240.055,421,64.76427,4352,11,1.4882812,138.5,165.02734,602.1133,10
3240.07,421,67.58794,4352,13,1.4882812,138.5,170.5508,596.5898,10
3240.07,421,61.40351,4352,10,1.4882812,138.5,167.41016,599.7305,10
3240.07,421,60.95718,4352,12,1.4882812,138.5,168.0625,599.0781,10
3240.07,421,68.42105,4352,13,1.4882812,138.5,164.17969,602.9609,10
3240.07,421,72.75064,4352,14,1.4882812,138.5,165.64844,601.4922,10
3240.055,421,75.75758,4352,9,1.4882812,138.5,165.33594,601.8047,10
3240.055,421,72.1519,4352,14,1.4882812,138.5,167.35156,599.7891,10
3240.055,421,72.58883,4320,9,1.4882812,138.5,165.11328,602.0273,10
3240.055,421,74.43609,4320,9,1.4882812,138.5,166.0625,601.0781,10
3240.055,421,72.12276,4320,8,1.4882812,138.5,163.38672,603.7539,10
3240.07,421,71.17347,4320,11,1.4882812,138.5,165.67969,601.4609,10
3240.07,421,72.1519,4320,13,1.4882812,138.5,169.4688,597.6719,10
3240.055,421,68.99225,4320,9,1.4882812,138.5,166.70703,600.4336,10
3240.055,421,70.37975,4320,11,1.4882812,138.5,168.1406,599.0,10
3240.055,421,71.64557,4352,15,1.4882812,138.5,169.3633,597.7773,10
3240.055,421,70.40816,4352,12,1.4882812,138.5,165.67188,601.4688,10
3240.055,421,74.61929,4384,9,1.4882812,138.5,166.71094,600.4297,10
3240.055,421,74.30025,4384,9,1.4882812,138.5,163.625,603.5156,10
3240.055,421,71.50127,4384,19,1.4882812,138.5,161.69531,605.4453,10
3240.07,421,69.67419,4352,11,1.4882812,138.5,165.87891,601.2617,10
3240.07,421,70.55838,4352,13,1.4882812,138.5,171.5469,595.5938,10
3240.07,421,68.27411,4352,8,1.4882812,138.5,165.88672,601.2539,10
3240.055,421,70.55838,4352,11,1.4882812,138.5,162.85156,604.2891,10
3240.055,420,72.12276,4352,15,1.4882812,138.5,166.75391,600.3867,10
3240.055,420,70.91837,4352,13,1.4882812,138.5,168.9141,598.2266,10
3240.055,420,73.02799,4384,13,1.4882812,138.5,165.52344,601.6172,10
3240.07,420,73.9899,4384,7,1.4882812,138.5,162.16016,604.9805,10
3240.07,420,72.54408,4384,14,1.4882812,138.5,164.38672,602.7539,10
3240.07,420,74.61929,4384,15,1.4882812,138.5,171.1445,595.9961,10
3240.07,420,68.25,4384,9,1.4882812,138.5,168.9844,598.1562,10
3240.07,420,63.56784,4384,11,1.4882812,138.5,165.82812,601.3125,10
3240.07,420,61.09726,4384,21,1.4960938,138.5,166.02344,601.1094,10
3240.07,420,58.92857,4384,9,1.4960938,138.55469,163.73047,603.3477,10
3240.07,420,65.41353,4384,15,1.4960938,138.55469,161.29688,605.7812,10
3240.07,420,73.28244,4384,7,1.4960938,138.55469,163.59766,603.4805,10
3240.07,420,74.06484,4384,14,1.4960938,138.55469,164.10156,602.9766,10
3240.055,420,72.89003,4384,14,1.5039062,138.55469,165.16406,601.9062,10
3240.07,420,73.29975,4384,12,1.5039062,138.55469,161.58594,605.4844,10
3240.07,420,74.11168,4384,10,1.5039062,138.55469,166.86328,600.207,10
3240.07,420,73.29975,4384,7,1.5039062,138.55469,163.03516,604.0352,10
3240.07,420,69.46565,4384,8,1.5039062,138.55469,166.99609,600.0742,10
3240.055,420,69.36709,4384,14,1.5039062,138.55469,164.31641,602.7539,10
3240.055,420,69.89796,4384,14,1.5039062,138.55469,169.6914,597.3789,10
3240.055,420,70.07673,4384,14,1.5039062,138.55469,166.76562,600.3047,10
3240.055,420,70.22901,4384,11,1.5039062,138.55469,164.70703,602.3633,10
3240.07,420,73.04786,4384,11,1.5039062,138.55469,164.96094,602.1094,10
3240.055,420,74.30025,4384,13,1.5039062,138.55469,172.7344,594.3359,10
3240.055,420,73.21429,4384,11,1.5039062,138.55469,167.9961,599.0742,10
3240.055,420,70.81218,4384,15,1.5117188,138.89062,169.832,596.8945,10
3240.055,420,75.44304,4384,10,1.5117188,139.10547,166.22656,600.2852,10
3240.055,420,71.89873,4384,11,1.5117188,139.11719,167.51562,598.9844,10
3241.059,420,71.82741,4384,11,1.5117188,139.11719,167.8594,598.6406,10
3241.059,420,68.95674,4384,10,1.5117188,139.11719,161.76562,604.7344,10
3240.055,420,69.01763,4352,10,1.5117188,139.11719,166.60156,599.8984,10
3240.055,420,74.55919,4352,7,1.5195312,139.10938,166.04688,600.4531,10
3240.055,420,74.11168,4352,10,1.5195312,139.11719,160.5,605.9922,10
3240.055,417,70.27708,4352,12,1.5195312,139.11719,162.49219,604.0,10
3240.055,417,69.7733,4352,11,1.5195312,139.11719,165.24219,601.25,10
3240.055,417,69.69697,4352,6,1.5195312,139.11719,167.14062,599.3516,10
3240.055,417,68.42105,4352,12,1.5195312,139.11719,164.46094,602.0312,10
3240.055,417,70.40816,4352,12,1.5195312,139.11719,166.33984,600.1523,10
3240.055,418,62.75,4352,8,1.5195312,139.11719,163.41406,603.0781,10
3240.055,418,59.64467,4352,7,1.5195312,139.19531,165.04297,601.3711,10
3240.055,418,65.91479,4352,14,1.5195312,139.19531,162.82812,603.5859,10
3240.055,418,72.95918,4384,12,1.5195312,139.19531,169.625,596.7891,10
3240.055,418,73.29975,4384,15,1.5195312,139.19531,166.39844,600.0156,10
3240.055,418,70.30457,4384,12,1.5273438,139.19531,164.91797,601.4883,10
3240.055,418,69.36709,4384,10,1.5273438,139.19531,170.3047,596.1016,10
3240.055,418,71.82741,4352,12,1.5273438,139.19531,168.375,598.0312,10
3240.055,418,74.17722,4352,8,1.5273438,139.19531,165.01172,601.3945,10
3240.055,418,71.42857,4352,18,1.5273438,139.19531,169.0,597.4062,10
3240.055,418,77.44361,4352,11,1.5273438,139.19531,164.65625,601.75,10
3240.055,418,74.68354,4352,16,1.5390625,139.24609,162.52344,603.8203,10
3240.055,418,71.64557,4352,17,1.5390625,139.24609,163.26562,603.0781,10
3240.055,418,74.30025,4352,13,1.5390625,139.24609,169.7617,596.582,10
3240.055,418,72.79597,4352,11,1.5390625,139.24609,166.12891,600.2148,10
3240.055,418,73.36683,4352,8,1.5390625,139.24609,163.20312,603.1406,10
3240.055,418,72.54408,4352,7,1.5390625,139.24609,160.79688,605.5469,10
3240.055,418,71.42857,4352,7,1.5390625,139.24609,165.85547,600.4883,10
3240.055,418,73.60406,4352,8,1.5390625,139.24609,166.83203,599.5117,10
3240.055,418,69.62025,4352,14,1.5390625,139.24609,168.5703,597.7734,10
3240.055,418,71.13924,4352,8,1.5390625,139.24609,170.168,596.1758,10
3240.055,418,74.87437,4352,18,1.5390625,139.24609,165.93359,600.4102,10
3240.055,418,69.7201,4352,10,1.5390625,139.24609,169.9023,596.4414,10
3240.055,418,70.52897,4352,14,1.5390625,139.24609,166.04688,600.2969,10
3240.055,418,73.14578,4352,12,1.5390625,139.24609,162.66016,603.6836,10
3240.055,418,75.0,4352,9,1.5390625,139.24609,169.2344,597.1094,10
3240.07,418,68.59296,4352,13,1.5390625,139.24609,164.20312,602.1406,10
3240.07,418,70.37975,4352,10,1.5390625,139.24609,166.42969,599.9141,10
3240.07,417,64.2132,4352,13,1.5390625,139.24609,162.03906,604.3047,10
3240.07,417,64.1604,4352,9,1.5390625,139.24609,167.21484,599.1289,10
3240.055,417,62.0603,4352,8,1.5390625,139.24609,168.3945,597.9492,10
3240.055,417,61.40351,4352,10,1.5390625,139.24609,165.26172,601.082,10
3240.055,419,65.74307,4352,10,1.5390625,139.24609,161.75781,604.5859,10
3240.055,419,69.62025,4352,14,1.5390625,139.24609,165.80078,600.543,10
3240.055,419,75.31807,4352,11,1.5390625,139.24609,164.94922,601.3945,10
3240.055,419,73.48485,4352,11,1.5390625,139.24609,163.17969,603.1641,10
3240.055,419,70.40816,4352,12,1.5390625,139.24609,169.875,596.4688,10
3240.055,419,73.23232,4352,10,1.5390625,139.24609,165.77344,600.5703,10
3240.055,420,75.88832,4352,12,1.5390625,139.24609,166.03516,600.3086,10
3240.055,420,69.87342,4320,13,1.546875,139.23828,168.5156,597.8281,10
3240.055,420,70.48346,4320,7,1.546875,139.24609,163.65234,602.6836,10
3240.055,420,73.60406,4320,15,1.546875,139.24609,170.6797,595.6562,10
3240.055,420,73.85787,4320,13,1.546875,139.24609,166.35938,599.9766,10
3240.055,420,72.86432,4320,8,1.546875,139.24609,167.35547,598.9805,10
3240.055,420,71.3198,4320,13,1.546875,139.24609,164.18359,602.1523,10
3240.055,420,67.7665,4320,7,1.546875,139.24609,161.77734,604.5586,10
3240.07,420,70.88608,4320,8,1.546875,139.24609,165.29688,601.0391,10
3240.055,420,75.18797,4320,11,1.546875,139.24609,166.34375,599.9922,10
3240.055,420,73.9899,4320,6,1.546875,139.24609,161.97266,604.3633,10
3240.055,421,73.5,4320,13,1.546875,139.24609,163.01562,603.3203,10
3240.055,421,69.69697,4320,9,1.546875,139.24609,167.30859,599.0273,10
3240.055,421,70.15306,4352,10,1.546875,139.24609,167.11328,599.2227,10
3240.055,421,70.15306,4352,12,1.546875,139.24609,164.02344,602.3125,10
3240.055,421,71.89873,4352,13,1.546875,139.24609,163.29688,603.0391,10
3240.055,421,68.70229,4352,10,1.546875,139.24609,165.46875,600.8672,10
3240.055,421,71.3555,4384,10,1.546875,139.24609,168.9023,597.4336,10
3240.055,421,70.57357,4384,12,1.546875,139.24609,166.28516,600.0508,10
3240.055,421,69.62025,4384,12,1.546875,139.45312,165.57812,600.5508,10
3240.055,421,69.01763,4384,15,1.546875,139.45312,161.69922,604.4297,10
3240.055,421,64.05063,4384,8,1.546875,139.45312,167.8945,598.2344,10
3240.055,421,60.84788,4384,13,1.546875,139.45312,168.7422,597.3867,10
3240.055,421,58.5,4384,13,1.546875,139.45312,166.09766,600.0312,10
3240.055,421,60.65163,4384,9,1.546875,139.45312,162.67969,603.4492,10
3240.055,421,70.07481,4384,8,1.546875,139.45312,159.89453,606.2344,10
3240.055,421,70.88608,4384,9,1.546875,139.45312,171.6211,594.5078,10
3240.055,421,72.01018,4384,7,1.546875,139.45312,165.84766,600.2812,10
3240.055,421,69.87342,4384,16,1.546875,139.45312,164.53516,601.5938,10
3240.055,421,66.83673,4384,12,1.546875,139.45312,166.83984,599.2891,10
3240.055,421,70.22901,4384,12,1.546875,139.45312,164.1875,601.9414,10
3240.055,421,74.80916,4384,12,1.546875,139.47266,165.23828,600.8711,10
3240.055,421,72.08122,4384,11,1.546875,139.47266,162.25781,603.8516,10
3240.055,421,73.46939,4384,9,1.546875,139.47266,159.85547,606.2539,10
3240.055,422,73.11558,4384,12,1.546875,139.47266,161.1875,604.9219,10
3240.055,422,72.08122,4384,11,1.5507812,139.48047,163.21484,602.8828,10
3240.055,422,74.68354,4384,12,1.5507812,139.48047,164.03125,602.0664,10
3240.055,422,71.39241,4384,9,1.5507812,139.48047,160.42188,605.6758,10
3240.055,422,67.08543,4384,13,1.5507812,139.48047,162.39844,603.6992,10
3240.055,422,72.33503,4384,10,1.5507812,139.48047,162.89062,603.207,10
3240.055,422,76.76768,4384,12,1.5507812,139.48047,162.46484,603.6328,10
3240.055,422,72.01018,4384,12,1.5585938,139.625,158.36719,607.5781,10
3240.055,422,68.35443,4384,8,1.5585938,139.625,163.49219,602.4531,10
3240.055,422,69.79695,4384,12,1.5585938,139.625,165.29297,600.6523,10
3240.055,422,73.92405,4384,13,1.5585938,139.625,163.12891,602.8164,10
3240.055,422,70.52897,4384,13,1.5585938,139.625,160.17969,605.7656,10
3240.055,422,71.06599,4384,9,1.5585938,139.625,158.97656,606.9688,10
3240.055,422,72.11055,4384,12,1.5585938,139.625,160.89844,605.0469,10
3240.055,422,74.37186,4384,17,1.5585938,139.625,168.7695,597.1758,10
3240.055,422,70.02519,4384,9,1.5585938,139.625,165.41016,600.5352,10
3240.055,422,65.99496,4384,11,1.5585938,139.625,165.60547,600.3398,10
3240.055,422,67.9198,4384,10,1.5585938,139.625,163.19922,602.7461,10
3240.055,422,67.25,4384,10,1.5585938,139.625,161.01172,604.9336,10
3240.055,422,65.01241,4352,14,1.5585938,139.625,163.74219,602.2031,10
3240.055,422,57.77778,4352,12,1.5585938,139.625,164.21094,601.7344,10
3240.055,422,66.0804,4352,11,1.5585938,139.625,162.02344,603.9219,10
3240.055,422,73.67089,4352,12,1.5585938,139.625,162.90234,603.043,10
3240.055,422,73.02799,4352,8,1.5585938,139.625,162.38672,603.5586,10
3240.055,422,71.24682,4352,15,1.5585938,139.625,165.53516,600.4102,10
3240.055,422,68.78173,4352,10,1.5585938,139.625,162.33594,603.6094,10
3240.055,422,75.06297,4352,16,1.5585938,139.625,159.95703,605.9883,10
3240.055,422,69.94949,4352,10,1.5585938,139.625,161.45703,604.4883,10
3240.055,422,71.24682,4352,9,1.5585938,139.625,165.98438,599.9609,10
3240.055,422,73.11558,4352,10,1.5585938,139.625,165.50391,600.4414,10
3240.055,422,74.74747,4352,14,1.5585938,139.625,160.41797,605.5273,10
3240.055,422,74.36548,4352,14,1.5585938,139.625,162.35547,603.5898,10
3240.055,422,72.26463,4352,9,1.5585938,139.625,162.69531,603.25,10
3240.055,422,71.93878,4352,7,1.5585938,139.625,164.45312,601.4922,10
3240.055,422,70.58824,4352,11,1.5585938,139.625,161.52734,604.418,10
3240.055,422,70.45455,4352,13,1.5585938,139.625,162.23047,603.7148,10
3240.055,422,70.51282,4352,13,1.5585938,139.625,161.27344,604.6719,10
3240.055,422,73.09645,4352,10,1.5585938,139.625,161.16016,604.7852,10
3240.055,421,70.17995,4352,10,1.5664062,139.62109,163.19922,602.7422,10
3240.055,421,69.92288,4352,10,1.5664062,139.625,165.26953,600.668,10
3240.055,421,72.5,4352,10,1.5664062,139.625,165.64062,600.2969,10
3240.055,421,71.60804,4352,11,1.5664062,139.625,161.92188,604.0156,10
3240.055,421,70.45455,4384,11,1.5664062,139.625,162.14844,603.7891,10
3240.055,421,72.54408,4384,14,1.5664062,139.625,158.51172,607.4258,10
3240.055,421,72.61307,4384,13,1.5664062,139.625,159.50781,606.4297,10
3240.055,421,70.78086,4384,12,1.5664062,139.625,160.34375,605.5938,10
3240.055,421,69.36709,4384,10,1.5664062,139.625,166.57812,599.3594,10
3240.055,421,67.41855,4384,9,1.5664062,139.625,166.53906,599.3984,10
3240.055,421,69.11392,4384,14,1.5664062,139.625,166.33594,599.6016,10
3240.055,421,62.93532,4384,9,1.5664062,139.625,163.55078,602.3867,10
3240.055,421,55.41562,4384,8,1.5664062,139.625,165.46484,600.4727,10
3240.055,421,65.56962,4384,10,1.5664062,139.625,167.36719,598.5703,10
3240.055,421,73.96907,4384,16,1.5664062,139.625,162.88281,603.0547,10
3240.055,421,69.79695,4384,14,1.5742188,139.625,159.68359,606.2461,10
3240.055,421,69.97455,4384,9,1.5742188,139.625,165.02734,600.9023,10
3240.055,421,71.21212,4384,9,1.5742188,139.625,164.92578,601.0039,10
3240.055,421,73.07692,4384,17,1.5742188,139.625,166.125,599.8047,10
3240.055,421,68.01008,4384,20,1.5742188,139.625,167.5625,598.3672,10
3240.055,421,70.63291,4384,12,1.5742188,139.625,164.23438,601.6953,10
3240.055,421,71.89873,4384,11,1.5742188,139.625,161.52734,604.4023,10
3240.055,421,74.36548,4384,11,1.5742188,139.625,161.83594,604.0938,10
3240.055,421,71.13924,4384,11,1.5742188,139.625,161.95703,603.9727,10
3240.055,421,67.59494,4384,11,1.5742188,139.625,166.70703,599.2227,10
3240.055,421,67.4359,4384,11,1.5742188,139.625,167.46875,598.4609,10
3240.055,421,72.6817,4384,12,1.5742188,139.625,164.05078,601.8789,10
3240.055,421,73.92405,4384,12,1.5742188,139.625,163.81641,602.1133,10
3240.055,421,75.25,4384,19,1.5742188,139.625,160.69922,605.2305,10
3240.055,421,70.99237,4384,10,1.5742188,139.625,166.19141,599.7383,10
3240.055,421,72.63427,4384,8,1.5742188,139.625,169.3789,596.5508,10
3240.055,421,75.0,4384,12,1.5742188,139.625,165.44531,600.4844,10
3240.055,421,73.36683,4384,13,1.5742188,139.625,163.20312,602.7266,10
3240.055,421,69.48718,4384,13,1.5742188,139.625,167.29688,598.6328,10
3240.055,421,67.42424,4384,10,1.5742188,139.625,164.04297,601.8867,10
3240.055,421,69.34673,4384,11,1.5742188,139.625,166.73438,599.1953,10
3240.055,421,69.54315,4384,12,1.5742188,139.625,162.19141,603.7383,10
3240.055,421,69.74359,4384,11,1.5742188,139.625,170.2578,595.6719,10
3240.055,421,65.74307,4384,9,1.5742188,139.625,167.14453,598.7852,10
3240.055,421,69.59799,4352,11,1.5742188,139.625,165.26953,600.6602,10
3240.055,421,65.32663,4352,11,1.5742188,139.625,164.12109,601.8086,10
3240.055,421,65.99496,4352,8,1.5742188,139.625,165.34766,600.582,10
3240.055,421,60.75949,4352,9,1.5742188,139.625,162.15234,603.7773,10
3240.055,421,62.5,4352,15,1.5742188,139.625,169.0078,596.9219,10
3240.055,421,70.99237,4352,13,1.5742188,139.625,163.63672,602.293,10
