gesture_recognition_rpi_mem.committed_Committed_AS,gesture_recognition_rpi_system.active_processes_active,gesture_recognition_rpi_system.cpu_user,gesture_recognition_rpi_system.file_nr_used_used,gesture_recognition_rpi_system.processes_running,gesture_recognition_rpi_system.ram_buffers,gesture_recognition_rpi_system.ram_cached,gesture_recognition_rpi_system.ram_free,gesture_recognition_rpi_system.ram_used,Target
3241.605,428,62.56281,4480,9,10.027344,226.668,161.92969,508.5039,3
3241.605,428,60.05025,4480,13,10.027344,226.668,162.97266,507.4609,3
3241.621,428,63.5,4480,11,10.027344,226.668,162.72656,507.707,3
3241.605,428,57.03704,4480,5,10.027344,226.668,161.85156,508.582,3
3241.605,428,53.33333,4480,6,10.027344,226.668,165.58203,504.8516,3
3241.605,428,50.12469,4480,9,10.027344,226.668,164.89844,505.5352,3
3241.605,428,64.46701,4480,10,10.027344,226.668,163.96875,506.4648,3
3241.605,428,66.40827,4480,3,10.027344,226.668,163.02344,507.4102,3
3241.605,428,62.20472,4480,13,10.027344,226.668,167.1875,503.2461,3
3241.605,428,65.46392,4512,4,10.027344,226.668,165.54297,504.8906,3
3241.605,428,65.29563,4512,3,10.027344,226.668,164.85938,505.5742,3
3241.605,428,64.94845,4512,4,10.027344,226.668,163.93359,506.5,3
3241.605,427,64.15584,4512,13,10.027344,226.668,163.00391,507.4297,3
3241.605,427,65.31646,4512,4,10.027344,226.668,162.56641,507.8672,3
3242.609,431,67.85714,4512,10,10.03125,226.668,161.88281,508.5508,3
3241.605,428,65.64885,4512,5,10.03125,226.6641,166.01562,504.418,3
3242.609,428,67.51269,4512,5,10.03125,226.6719,164.86719,505.5586,3
3242.609,428,65.47315,4512,4,10.03125,226.6719,163.69141,506.7344,3
3241.605,428,67.08861,4512,5,10.03125,226.6719,162.81641,507.6094,3
3241.605,428,68.03069,4512,10,10.03125,226.6719,162.59766,507.8281,3
3241.605,428,63.79747,4512,12,10.03125,226.6719,162.875,507.5508,3
3241.605,428,66.15776,4512,8,10.039062,226.6719,166.80469,503.6211,3
3241.605,428,67.34177,4480,5,10.039062,226.6641,165.4375,504.9883,3
3241.605,428,68.27411,4480,12,10.039062,226.6719,163.11328,507.3047,3
3241.605,428,65.90331,4480,3,10.039062,226.6719,162.45703,507.9609,3
3241.605,428,63.58974,4480,10,10.039062,226.6719,161.77344,508.6445,3
3241.605,428,64.81013,4480,9,10.039062,226.6719,167.29688,503.1211,3
3241.605,428,64.33915,4480,5,10.039062,226.6719,165.85938,504.5586,3
3241.605,428,67.77494,4480,11,10.039062,226.6719,164.73828,505.6797,3
3245.16,429,67.17172,4480,7,10.328125,226.6719,165.04297,505.375,3
3241.605,426,56.4557,4448,5,10.328125,237.1055,151.83203,507.8633,3
3241.605,426,60.35354,4448,5,10.328125,237.3125,150.90234,508.5859,3
3241.605,426,60.5,4448,5,10.34375,237.3125,150.21875,509.2695,3
3241.605,426,59.75,4448,10,10.34375,237.3125,153.41797,506.0547,3
3241.605,426,57.07196,4448,11,10.34375,237.3125,152.54297,506.9297,3
3241.605,426,51.25628,4448,4,10.34375,237.3125,151.89062,507.582,3
3241.605,426,58.16327,4448,7,10.34375,237.3125,151.92188,507.5508,3
3241.605,426,63.26531,4448,4,10.34375,237.3125,151.24219,508.2305,3
3241.605,426,68.62245,4448,10,10.34375,237.3125,155.39062,504.082,3
3241.605,428,68.47545,4448,11,10.34375,237.3125,153.26953,506.2031,3
3241.605,428,64.03061,4448,10,10.34375,237.3125,152.55859,506.9141,3
3241.605,428,63.45178,4448,14,10.34375,237.3125,151.90234,507.5703,3
3241.605,428,68.11224,4448,11,10.34375,237.3125,154.86719,504.6055,3
3243.051,428,68.5422,4448,12,10.34375,237.3125,153.51172,505.9609,3
3243.051,428,63.45178,4448,8,10.351562,237.3125,153.07422,506.3984,3
3243.051,428,67.09184,4448,10,10.371094,237.3203,151.76172,507.6953,3
3243.051,428,66.66667,4448,11,10.371094,237.3047,151.29688,508.1562,3
3243.051,428,64.37659,4448,10,10.371094,237.3281,159.03125,500.3984,3
3243.051,428,67.00767,4448,8,10.371094,237.3281,156.49219,502.9375,3
3243.051,428,68.71795,4448,12,10.371094,237.3281,155.58984,503.8398,3
3243.066,428,66.66667,4448,12,10.371094,237.3281,155.15234,504.2773,3
3239.203,428,63.45178,4448,14,10.371094,237.3281,153.33594,506.0938,3
3239.203,428,64.72081,4448,12,10.371094,237.3281,156.3125,503.1172,3
3239.203,428,66.58228,4448,9,10.371094,237.3281,155.25,504.1797,3
3239.203,428,66.32911,4448,8,10.371094,237.3281,155.98438,503.4453,3
3239.203,428,67.8481,4448,11,10.371094,237.3281,155.16797,504.2617,3
3239.203,428,70.37975,4448,13,10.371094,237.3281,153.82812,505.6016,3
3239.203,428,66.49874,4448,8,10.371094,237.3281,158.05859,501.3711,3
3239.203,429,63.97985,4448,10,10.371094,237.3281,160.24219,499.1875,3
3239.203,430,64.45013,4448,5,10.371094,237.3281,157.93359,501.4961,3
3239.203,430,65.49118,4448,8,10.371094,237.3281,156.18359,503.2461,3
3239.203,431,62.68657,4448,8,10.371094,237.3281,154.78906,504.6406,3
3239.203,431,60.09975,4448,14,10.371094,237.3281,154.83594,504.5938,3
3239.203,431,58.95522,4480,5,10.378906,237.3281,153.42188,506.0078,3
3239.203,431,56.53266,4480,9,10.378906,237.3281,152.76562,506.6562,3
3239.203,431,57.21393,4480,9,10.378906,237.3281,151.86328,507.5586,3
3239.203,431,63.0102,4480,12,10.378906,237.3281,162.58203,496.8398,3
3239.203,431,67.87565,4480,5,10.378906,237.3281,160.49219,498.9297,3
3239.973,431,68.36735,4480,9,10.378906,237.3281,159.38281,500.0391,3
3239.973,431,69.69697,4480,10,10.378906,237.3281,158.17969,501.2422,3
3239.973,431,65.64103,4480,9,10.378906,237.3281,157.00391,502.418,3
3239.973,431,68.42105,4448,8,10.378906,237.3281,155.11719,504.3047,3
3239.973,431,66.58098,4448,12,10.378906,237.3281,154.89844,504.5234,3
3239.973,431,67.86632,4448,11,10.378906,237.3281,153.23047,506.1914,3
3239.973,430,67.17557,4448,10,10.386719,237.3281,153.47656,505.9453,3
3239.973,430,64.79592,4448,10,10.386719,237.3203,156.04297,503.3789,3
3239.973,430,66.66667,4448,12,10.386719,237.3281,155.16797,504.2461,3
3239.973,430,64.8855,4448,11,10.386719,237.3281,154.48438,504.9297,3
3239.973,430,67.68448,4448,8,10.386719,237.3281,154.05078,505.3633,3
3239.973,430,64.96164,4448,9,10.402344,237.3281,156.75781,502.6562,3
3239.973,430,65.3944,4448,14,10.402344,237.3086,155.60938,503.8086,3
3239.973,430,67.34177,4448,13,10.402344,237.3281,158.78516,500.6133,3
3239.973,430,66.91919,4448,7,10.402344,237.3281,155.51953,503.8789,3
3239.973,430,68.86076,4448,10,10.402344,237.3281,154.39844,505.0,3
3239.973,430,67.00508,4448,7,10.402344,237.3281,153.52734,505.8711,3
3239.973,430,69.11392,4448,16,10.402344,237.3281,166.27734,493.1211,3
3239.973,430,65.74307,4448,15,10.402344,237.3281,163.91797,495.4805,3
3239.973,430,65.58603,4448,13,10.402344,237.3281,162.79688,496.6016,3
3239.973,430,65.99496,4448,9,10.402344,237.3281,160.74609,498.6523,3
3239.973,430,67.68448,4448,9,10.402344,237.3281,159.1875,500.2109,3
3239.973,430,64.73552,4480,11,10.402344,237.3281,156.87891,502.5195,3
3239.973,430,66.33416,4448,11,10.402344,237.3281,158.72266,500.6758,3
3239.973,430,62.40602,4448,9,10.402344,237.3281,156.91797,502.4805,3
3239.973,430,62.43781,4448,14,10.402344,237.3281,158.67969,500.7188,3
3239.973,430,58.45771,4448,8,10.402344,237.3281,156.60156,502.7969,3
3239.973,430,52.52525,4480,10,10.402344,237.3281,159.69531,499.7031,3
3239.973,430,59.34343,4480,7,10.402344,237.3281,158.63281,500.7656,3
3239.973,430,68.28645,4480,12,10.402344,237.3281,157.75781,501.6406,3
3239.988,430,64.54082,4480,7,10.402344,237.3281,156.61328,502.7852,3
3239.973,430,64.67532,4480,12,10.402344,237.3281,155.71094,503.6875,3
3239.973,430,67.26804,4480,9,10.402344,237.3281,155.72266,503.6758,3
3239.973,430,67.69231,4480,12,10.410156,237.3281,154.65625,504.7422,3
3239.973,430,65.03856,4480,10,10.410156,237.3203,155.125,504.2734,3
3239.973,430,66.14987,4480,14,10.410156,237.3281,162.67969,496.7109,3
3239.973,430,64.96164,4480,12,10.410156,237.3281,161.53516,497.8555,3
3239.973,430,66.24041,4480,8,10.410156,237.3281,160.61719,498.7734,3
3239.973,430,64.54082,4480,8,10.410156,237.3281,160.47266,498.918,3
3239.973,430,64.89899,4480,12,10.410156,237.3281,159.33203,500.0586,3
3239.973,430,65.73604,4480,13,10.417969,237.3281,157.44531,501.9453,3
3239.973,430,68.60759,4480,10,10.417969,237.3203,156.35156,503.0391,3
3239.973,430,67.25888,4480,14,10.417969,237.3281,155.53125,503.8516,3
3239.973,430,66.07143,4480,12,10.417969,237.3281,158.59375,500.7891,3
3239.973,430,66.92112,4480,8,10.417969,237.3281,157.9375,501.4453,3
3239.973,430,68.78173,4480,11,10.417969,237.3281,159.94531,499.4375,3
3239.973,430,65.74307,4480,10,10.417969,237.3281,158.30469,501.0781,3
3239.973,430,68.43434,4480,8,10.417969,237.3281,156.69531,502.6875,3
3239.973,430,66.49874,4480,6,10.417969,237.3281,155.85938,503.5234,3
3239.973,430,68.78173,4480,12,10.425781,237.3281,154.92969,504.4531,3
3239.973,430,63.38384,4480,12,10.425781,237.3242,160.98047,498.3984,3
3239.973,430,66.24685,4480,9,10.425781,237.3281,159.57031,499.8047,3
3239.973,430,65.32663,4480,13,10.425781,237.3281,158.66406,500.7109,3
3239.973,430,62.87129,4480,8,10.425781,237.3281,157.54297,501.832,3
3239.973,430,61.0,4480,9,10.425781,237.3281,157.07812,502.2969,3
3239.973,430,58.64662,4480,8,10.425781,237.3281,155.23047,504.1445,3
3239.973,430,59.35162,4480,11,10.425781,237.3281,154.08594,505.2891,3
3239.973,430,50.98522,4480,12,10.425781,237.3281,158.26953,501.1055,3
3239.973,430,55.41562,4480,10,10.425781,237.3281,160.35938,499.0156,3
3239.973,430,70.39801,4480,15,10.425781,237.3281,157.12109,502.2539,3
3241.125,430,66.83805,4480,7,10.425781,237.3281,156.68359,502.6914,3
3241.125,430,64.34109,4480,9,10.425781,237.3281,156.22266,503.1523,3
3241.125,430,64.69072,4480,10,10.425781,237.3281,161.31641,498.0586,3
3241.125,430,67.51918,4480,16,10.425781,237.3281,159.51562,499.8594,3
3241.125,430,67.01299,4480,9,10.425781,237.3281,158.83203,500.543,3
3241.125,430,66.92308,4480,12,10.425781,237.3281,157.21875,502.1562,3
3241.125,430,66.07595,4480,12,10.425781,237.3281,156.75391,502.6211,3
3241.141,430,68.36735,4480,9,10.425781,237.3594,156.07031,503.2734,3
3241.125,430,63.0491,4480,6,10.425781,237.3594,156.37109,502.9727,3
3241.125,430,65.5527,4480,4,10.425781,237.3594,154.73047,504.6133,3
3241.125,430,65.3944,4480,9,10.425781,237.3594,161.05078,498.293,3
3241.125,430,67.17949,4480,13,10.425781,237.3594,160.42188,498.9219,3
3241.125,430,63.63636,4480,4,10.425781,237.3594,159.26953,500.0742,3
3241.125,430,63.86768,4480,6,10.425781,237.3594,162.30469,497.0391,3
3241.125,430,67.93893,4480,8,10.425781,237.3594,160.23047,499.1133,3
3241.125,430,68.01008,4480,6,10.425781,237.3594,159.30078,500.043,3
3241.125,430,69.54315,4480,9,10.425781,237.3594,158.15234,501.1914,3
3241.125,430,67.33668,4480,9,10.425781,237.3594,156.75781,502.5859,3
3241.125,430,68.87755,4480,8,10.425781,237.3594,165.83594,493.5078,3
3241.125,430,68.84422,4480,5,10.425781,237.3594,163.27344,496.0703,3
3241.125,430,64.89899,4448,10,10.425781,237.3594,161.41797,497.9258,3
3241.125,430,67.17172,4448,10,10.425781,237.3594,160.21484,499.1289,3
3241.125,430,66.66667,4448,5,10.425781,237.3594,158.66797,500.6758,3
3241.125,430,64.23174,4480,7,10.425781,237.3594,157.98438,501.3594,3
3241.125,430,62.5,4480,8,10.425781,237.3594,157.32812,502.0156,3
3241.125,430,59.90099,4480,10,10.425781,237.3594,156.67188,502.6719,3
3241.125,430,56.60848,4480,5,10.425781,237.3594,156.67969,502.6641,3
3241.125,430,51.87032,4480,4,10.425781,237.3594,156.83984,502.5039,3
3241.125,429,58.33333,4480,11,10.425781,237.3594,155.91406,503.4297,3
3241.125,429,67.68448,4480,11,10.425781,237.3594,166.53516,492.8086,3
3241.125,429,66.32653,4480,11,10.425781,237.3438,165.08984,494.2695,3
3241.125,429,66.49616,4480,6,10.425781,237.3438,168.5352,490.8242,3
3241.125,429,68.75,4480,5,10.425781,237.3438,166.63281,492.7266,3
3241.125,429,64.78149,4480,6,10.425781,237.3438,164.99219,494.3672,3
3241.125,429,71.83463,4480,14,10.425781,237.3438,164.32031,495.0391,3
3241.125,429,63.35878,4480,11,10.425781,237.3438,163.66406,495.6953,3
3241.125,429,65.12821,4480,13,10.425781,237.3438,161.83203,497.5273,3
3241.125,429,64.63104,4480,11,10.425781,237.3438,165.19922,494.1602,3
3241.125,429,69.0,4480,14,10.425781,237.3438,163.61328,495.7461,3
3241.125,429,67.09845,4480,14,10.425781,237.3438,162.91797,496.4414,3
3241.125,429,67.8481,4480,6,10.425781,237.3438,161.28125,498.0781,3
3241.125,429,69.11392,4480,12,10.425781,237.3438,160.40625,498.9531,3
3241.125,429,67.51918,4480,9,10.425781,237.3438,159.47656,499.8828,3
3241.125,429,61.89258,4480,6,10.433594,237.3438,159.25781,500.1016,3
3241.125,429,70.05076,4480,8,10.433594,237.3438,158.05859,501.293,3
3241.125,429,62.34097,4480,7,10.433594,237.3438,157.17969,502.1719,3
3241.125,429,70.99237,4480,9,10.433594,237.3438,160.82812,498.5234,3
3241.125,429,67.75,4480,6,10.433594,237.3438,159.05078,500.3008,3
3241.125,429,67.8481,4480,7,10.441406,237.3438,157.95703,501.3945,3
3241.125,429,69.26952,4480,11,10.441406,237.3438,157.10938,502.2344,3
3241.125,429,63.72796,4480,8,10.441406,237.3438,160.86328,498.4805,3
3241.125,429,64.2132,4480,5,10.441406,237.3438,159.52344,499.8203,3
3241.125,429,65.05102,4480,8,10.441406,237.3438,163.98828,495.3555,3
3241.125,429,65.31646,4480,14,10.441406,237.3438,160.38281,498.9609,3
3241.125,429,65.64103,4480,5,10.441406,237.3438,162.30078,497.043,3
3241.125,429,65.56122,4480,15,10.441406,237.3438,160.89062,498.4531,3
3241.125,429,66.15385,4480,6,10.441406,237.3438,164.08203,495.2617,3
3241.125,429,63.52041,4480,12,10.441406,237.3438,162.5,496.8438,3
3241.125,429,63.22418,4480,11,10.441406,237.3438,161.16016,498.1836,3
3241.125,429,64.73552,4480,10,10.441406,237.3438,160.24219,499.1016,3
3241.125,429,62.69036,4480,6,10.441406,237.3438,163.76562,495.5781,3
3241.125,429,60.75,4480,9,10.441406,237.3438,162.375,496.9688,3
3241.125,429,59.35162,4448,6,10.441406,237.3438,165.60156,493.7422,3
3241.125,429,56.99746,4448,12,10.441406,237.3438,163.94531,495.3984,3
3241.125,429,55.80808,4448,19,10.441406,237.3438,161.14062,498.2031,3
3241.125,429,52.35732,4448,6,10.441406,237.3438,160.23828,499.1055,3
3241.125,429,65.64103,4448,6,10.441406,237.3438,163.04688,496.2969,3
3241.125,429,64.78149,4448,14,10.441406,237.3438,160.37109,498.9727,3
3241.125,429,63.8961,4448,8,10.441406,237.3438,159.88281,499.4609,3
3241.125,429,62.7907,4448,8,10.441406,237.3438,159.48047,499.8633,3
3241.125,429,65.65657,4480,9,10.441406,237.3438,158.54688,500.7969,3
3241.125,429,70.07673,4448,15,10.441406,237.3438,158.33594,501.0078,3
3241.125,429,65.38462,4448,7,10.441406,237.3438,157.65234,501.6914,3
3241.125,429,66.49616,4448,7,10.441406,237.3438,161.8125,497.5312,3
3241.125,429,65.12821,4448,9,10.441406,237.3438,160.88281,498.4609,3
3241.125,429,68.35443,4448,10,10.441406,237.3438,159.73438,499.6094,3
3241.125,429,68.70229,4448,9,10.441406,237.3438,161.55469,497.7891,3
3241.125,429,69.92288,4448,11,10.441406,237.3438,159.69531,499.6484,3
3241.125,429,68.86076,4448,8,10.441406,237.3438,158.79688,500.5469,3
3241.125,429,64.46701,4416,11,10.441406,237.3438,158.11328,501.2305,3
3241.125,429,66.66667,4416,10,10.441406,237.4297,157.42969,501.8281,3
3241.125,429,65.46392,4448,10,10.441406,237.4297,156.55469,502.7031,3
3241.125,429,65.99496,4448,13,10.441406,237.4297,156.08984,503.168,3
3241.125,429,67.18346,4448,10,10.441406,237.4297,155.65234,503.6055,3
3241.125,429,65.15152,4448,13,10.441406,237.4297,160.83594,498.4219,3
3241.125,429,63.40852,4448,7,10.441406,237.4297,158.93359,500.3242,3
3241.125,429,65.90909,4448,8,10.441406,237.4297,158.17578,501.082,3
3241.125,429,69.67419,4448,16,10.441406,237.4297,156.34375,502.9141,3
3241.125,429,65.32663,4448,13,10.441406,237.4297,160.03516,499.2227,3
3241.125,429,63.72796,4448,8,10.449219,237.4297,160.55469,498.7031,3
3241.125,429,65.40404,4448,11,10.449219,237.4219,164.55469,494.7031,3
3241.125,429,61.77215,4448,10,10.449219,237.4297,162.25781,496.9922,3
3241.125,429,61.5,4448,8,10.449219,237.4297,161.38281,497.8672,3
3241.125,429,57.92079,4448,5,10.449219,237.4297,160.26562,498.9844,3
3241.125,429,54.86284,4448,14,10.449219,237.4297,159.33594,499.9141,3
3241.125,429,49.62779,4448,12,10.449219,237.4297,158.46094,500.7891,3
3241.141,429,58.58586,4448,12,10.449219,237.4297,158.27344,500.9766,3
3241.125,429,62.62887,4448,8,10.449219,237.4297,158.05469,501.1953,3
3241.125,429,66.75258,4448,7,10.449219,237.4297,160.89844,498.3516,3
3241.125,428,64.87179,4448,14,10.449219,237.4297,160.21484,499.0352,3
3241.125,428,66.32911,4448,5,10.449219,237.4297,158.84766,500.4023,3
3241.125,428,65.02591,4448,6,10.449219,237.4297,162.85938,496.3906,3
3241.125,428,64.87179,4448,9,10.449219,237.4297,162.14844,497.1016,3
3241.125,428,65.81633,4448,13,10.449219,237.4297,160.72656,498.5234,3
3241.125,428,64.19437,4448,10,10.449219,237.4297,160.28906,498.9609,3
3241.125,428,66.15776,4448,13,10.449219,237.4297,159.35938,499.8906,3
3241.125,428,65.47315,4448,8,10.449219,237.4297,159.41406,499.8359,3
3241.125,428,62.0603,4448,7,10.449219,237.4297,158.26562,500.9844,3
3241.125,428,70.43702,4448,13,10.449219,237.4297,158.89453,500.3555,3
3241.125,428,68.92231,4448,9,10.449219,237.4297,162.70312,496.5469,3
3241.125,428,65.13995,4448,14,10.449219,237.4297,161.55859,497.6914,3
3241.125,428,65.81633,4448,6,10.449219,237.4297,161.12109,498.1289,3
3241.125,428,64.72081,4448,8,10.449219,237.4297,160.4375,498.8125,3
3241.125,428,62.62887,4448,13,10.457031,237.4297,159.72656,499.5234,3
3241.125,428,62.46851,4448,9,10.457031,237.4219,158.14062,501.1094,3
3241.125,428,66.32653,4448,13,10.457031,237.4297,157.67578,501.5664,3
3241.125,428,66.07595,4448,16,10.457031,237.4297,157.21094,502.0312,3
3241.125,428,64.72081,4448,12,10.457031,237.4297,155.625,503.6172,3
3241.125,428,62.59352,4448,7,10.457031,237.4297,159.98047,499.2617,3
3241.125,428,65.08728,4448,9,10.457031,237.4297,157.875,501.3672,3
3241.125,428,63.06533,4448,8,10.457031,237.4297,160.88281,498.3594,3
3241.125,428,65.15152,4448,8,10.457031,237.4297,160.01562,499.2266,3
3241.125,428,63.25,4448,14,10.457031,237.4297,162.99219,496.25,3
3241.125,428,60.70529,4480,10,10.457031,237.4297,166.45703,492.7852,3
3241.125,428,56.2341,4480,5,10.457031,237.4297,164.81641,494.4258,3
3241.125,428,55.30864,4480,8,10.457031,237.4297,163.91406,495.3281,3
3241.125,428,60.05089,4480,8,10.457031,237.4297,162.05859,497.1836,3
3241.125,428,68.19338,4480,14,10.457031,237.4297,159.92578,499.3164,3
3241.125,428,66.66667,4480,10,10.457031,237.4297,163.11719,496.125,3
3241.125,428,67.95866,4480,8,10.457031,237.4297,160.80859,498.4336,3
3241.125,428,65.21739,4480,8,10.457031,237.4297,159.41406,499.8281,3
3241.125,428,69.48718,4480,6,10.457031,237.4297,158.97656,500.2656,3
3241.125,428,66.41221,4480,10,10.457031,237.4297,157.63672,501.6055,3
3241.125,428,68.27411,4480,6,10.457031,237.4297,156.76172,502.4805,3
3241.125,428,65.64103,4480,13,10.457031,237.4297,159.98047,499.2617,3
3241.125,428,67.7665,4480,10,10.457031,237.4297,159.04688,500.1953,3
3241.125,428,65.64103,4480,12,10.457031,237.4297,157.46875,501.7734,3
3241.125,428,69.13265,4480,10,10.457031,237.4297,161.75391,497.4883,3
3241.125,428,66.75127,4480,5,10.457031,237.4297,159.86719,499.375,3
3241.125,428,66.15776,4480,13,10.457031,237.4297,158.23828,501.0039,3
3241.125,428,69.03553,4480,11,10.464844,237.4297,161.08203,498.1602,3
3241.125,428,68.78173,4480,12,10.464844,237.4219,159.44141,499.8008,3
3241.125,428,66.0804,4480,12,10.464844,237.4297,158.32031,500.9141,3
3241.125,428,68.35443,4480,8,10.464844,237.4297,157.22656,502.0078,3
3241.125,428,62.53165,4480,9,10.464844,237.4297,156.57031,502.6641,3
3241.125,428,64.79592,4480,3,10.464844,237.4297,155.61328,503.6211,3
3241.125,428,65.07538,4480,4,10.296875,237.4297,154.27734,504.957,3
3241.125,427,63.35878,4480,3,10.296875,233.3203,166.29297,497.2188,3
3241.125,427,61.86869,4512,10,10.296875,233.3516,164.68359,498.7969,3
3241.125,427,67.25441000000001,4512,11,10.296875,233.3516,163.52344,499.957,3
3241.125,428,65.49118,4512,12,10.296875,233.3516,162.375,501.1055,3
3241.125,428,63.93035,4512,12,10.296875,233.3516,161.9375,501.543,3
3241.125,428,58.79397,4512,8,10.296875,233.3516,161.28125,502.1992,3
3241.125,428,57.98526,4512,8,10.296875,233.3516,165.96875,497.5117,3
3241.125,428,54.83871,4512,7,10.296875,233.3516,164.63672,498.8438,3
3241.125,428,52.36908,4512,5,10.296875,233.3516,163.48828,499.9922,3
3241.125,428,54.25,4512,12,10.296875,233.3516,163.05078,500.4297,3
3241.125,428,63.58974,4512,3,10.296875,233.3516,162.14844,501.332,3
3241.125,428,64.19437,4512,12,10.296875,233.3516,159.98828,503.4922,3
3241.125,427,64.78149,4512,4,10.296875,233.3516,159.09766,504.3828,3
3241.875,430,65.20619,4512,14,10.296875,233.3516,157.71484,505.7656,3
3241.125,427,66.32653,4512,7,10.296875,233.3516,166.25781,497.2227,3
3241.125,427,65.82278,4512,4,10.296875,233.3789,165.10938,498.3438,3
3241.125,427,70.05076,4512,10,10.296875,233.3789,163.52344,499.9297,3
3241.125,427,68.20513,4512,12,10.296875,233.3789,167.60156,495.8516,3
3241.125,427,65.65657,4512,14,10.296875,233.3789,165.94531,497.5078,3
3241.125,427,66.07595,4512,9,10.296875,233.3789,164.55078,498.9023,3
3241.125,427,68.27411,4512,7,10.296875,233.3789,163.21094,500.2422,3
3241.125,427,68.86076,4512,16,10.296875,233.3789,167.54297,495.9102,3
3241.125,427,61.63683,4512,11,10.296875,233.3789,166.61328,496.8398,3
3241.125,427,67.51269,4512,8,10.296875,233.3789,164.94141,498.5117,3
3241.125,427,64.82412,4512,13,10.296875,233.3789,164.28906,499.1641,3
3241.125,427,71.21212,4512,7,10.296875,233.3789,163.69141,499.7617,3
3241.125,427,68.27411,4512,14,10.296875,233.3789,162.76172,500.6914,3
3241.125,427,65.5527,4512,6,10.296875,233.3789,161.80469,501.6484,3
3241.125,427,64.70588,4512,6,10.296875,233.3789,161.39453,502.0586,3
3241.125,427,67.58794,4512,6,10.296875,233.3789,159.97656,503.4766,3
3241.125,428,64.39394,4512,4,10.296875,233.3789,163.21484,500.2383,3
3241.125,428,67.34177,4512,8,10.296875,233.3789,166.19141,497.2617,3
3241.125,428,65.32663,4512,7,10.296875,233.3789,164.33594,499.1172,3
3241.125,428,66.16541,4512,9,10.296875,233.3789,163.67969,499.7734,3
3241.125,429,65.67164,4512,4,10.296875,233.3789,163.02344,500.4297,3
3241.125,429,64.05063,4512,9,10.304688,233.3789,161.65625,501.7969,3
3241.125,429,60.25,4512,11,10.304688,233.3789,161.21875,502.2266,3
3241.125,429,57.89474,4512,8,10.304688,233.3789,161.03125,502.4141,3
3241.125,429,58.85287,4512,10,10.304688,233.3789,159.66406,503.7812,3
3241.125,429,56.85786,4512,5,10.304688,233.3789,160.42188,503.0234,3
3241.125,429,63.03797,4512,5,10.304688,233.3789,159.82812,503.6172,3
3241.125,429,67.26343,4512,6,10.3125,233.3789,160.87891,502.5664,3
3241.125,429,70.37975,4512,10,10.3125,233.3789,162.33984,501.0977,3
3241.125,429,67.00508,4512,11,10.3125,233.3789,164.63281,498.8047,3
3241.125,429,67.94872,4512,8,10.3125,233.3789,163.10156,500.3359,3
3241.125,429,64.64646,4512,17,10.3125,233.3789,162.69531,500.7422,3
3241.125,430,67.17557,4512,6,10.3125,233.3789,165.92578,497.5117,3
3241.125,430,67.43003,4512,7,10.3125,233.3789,164.58594,498.8516,3
