face_landmarking_rpi_mem.committed_Committed_AS,face_landmarking_rpi_system.active_processes_active,face_landmarking_rpi_system.cpu_user,face_landmarking_rpi_system.file_nr_used_used,face_landmarking_rpi_system.processes_running,face_landmarking_rpi_system.ram_buffers,face_landmarking_rpi_system.ram_cached,face_landmarking_rpi_system.ram_free,face_landmarking_rpi_system.ram_used,Target
3200.953,419,58.35476,4352,7,1.5,136.91016,134.98047,633.7383,10
3200.953,419,58.61183,4352,5,1.5,136.91016,131.72656,636.9922,10
3201.168,419,62.5323,4352,5,1.5,136.91016,128.69141,640.0273,10
3201.168,419,58.41837,4352,10,1.5,136.91016,127.29688,641.4219,10
3201.184,419,60.46512,4352,8,1.5,136.91016,132.47656,636.2422,10
3200.969,419,62.98201,4384,6,1.5,136.91016,130.92188,637.7969,10
3200.953,419,57.94872,4384,6,1.5,136.91016,130.51172,638.207,10
3200.969,419,63.11688,4384,3,1.5,136.91016,133.23828,635.4805,10
3200.953,419,61.08247,4384,6,1.5,136.91016,132.625,636.0938,10
3200.969,419,62.8866,4384,5,1.5,136.91016,131.28516,637.4336,10
3201.184,419,60.51282,4384,4,1.5,136.91016,132.90625,635.8125,10
3201.184,419,53.09278,4384,8,1.5,136.91016,130.08984,638.6289,10
3201.168,419,53.35052,4384,6,1.5,136.91016,132.34375,636.375,10
3201.168,419,58.92857,4384,7,1.5,136.91016,128.89844,639.8203,10
3201.168,419,57.94872,4384,10,1.5,136.91016,127.58594,641.1328,10
3201.168,419,52.94118,4384,10,1.5,136.91016,130.06641,638.6523,10
3201.184,419,55.97964,4384,6,1.5,136.91016,131.95703,636.7617,10
3200.953,419,59.03308,4384,8,1.5,136.91016,129.17188,639.5469,10
3200.969,420,63.14433,4352,7,1.5,136.91016,131.80469,636.9141,10
3201.168,420,56.04113,4384,5,1.5,136.91016,133.78906,634.9297,10
3201.168,420,63.0102,4384,9,1.5,136.91016,133.62891,635.0898,10
3201.184,420,55.61224,4384,7,1.5,136.91016,131.16406,637.5547,10
3200.953,420,60.20672,4384,10,1.5,136.91016,133.79688,634.9219,10
3200.953,420,59.53608,4384,4,1.5,136.91016,135.41016,633.3086,10
3201.184,420,60.72351,4384,5,1.5,136.91016,131.50391,637.2148,10
3201.184,420,59.17313,4384,4,1.5,136.91016,132.78125,635.9375,10
3201.168,420,63.58974,4384,6,1.5,136.91016,129.82812,638.8906,10
3201.184,420,55.81395,4384,12,1.5,136.91016,132.61719,636.1016,10
3201.184,420,62.0155,4384,3,1.5,136.91016,130.33203,638.3867,10
3201.184,420,60.20408,4384,6,1.5,136.91016,130.84375,637.875,10
3201.168,420,54.77387,4384,8,1.5,136.91016,129.05078,639.668,10
3201.184,420,64.50777,4384,6,1.5,136.91016,130.19922,638.5195,10
3201.168,420,59.02062,4384,8,1.5,136.91016,131.05469,637.6641,10
3200.984,420,57.77202,4384,3,1.5,136.91016,128.25391,640.4648,10
3201.152,420,59.68992,4384,7,1.5,136.91016,132.125,636.5938,10
3201.168,420,60.56701,4384,5,1.5,136.91016,132.73438,635.9844,10
3201.168,421,64.03061,4384,5,1.5,136.91016,129.01562,639.7031,10
3201.168,421,59.38303,4384,8,1.5,136.91016,132.48828,636.2305,10
3201.168,421,58.71795,4384,6,1.5,136.91016,131.59766,637.1211,10
3201.184,422,62.9156,4384,12,1.5,136.91016,135.53906,633.1797,10
3201.168,422,58.54922,4384,8,1.5,136.91016,131.35156,637.3672,10
3201.168,422,58.31202,4384,7,1.5,136.91016,128.39844,640.3203,10
3201.168,422,56.70103,4384,8,1.5,136.91016,127.05859,641.6602,10
3201.168,422,56.52174,4384,7,1.5,136.91016,130.02344,638.6953,10
3201.168,422,54.52261,4384,10,1.5,136.91016,132.875,635.8438,10
3201.184,422,51.78571,4384,6,1.5,136.91016,133.84766,634.8711,10
3201.168,422,60.15424,4384,8,1.5,136.91016,132.48047,636.2383,10
3201.168,422,54.84694,4384,9,1.5,136.91016,129.08984,639.6289,10
3201.184,422,60.5598,4384,9,1.5,136.91016,132.45703,636.2617,10
3201.184,422,61.59794,4384,9,1.5,136.91016,134.625,634.0938,10
3200.984,422,57.36041,4384,10,1.5,136.91016,132.18359,636.5352,10
3201.168,422,56.01023,4384,8,1.5,136.91016,130.37891,638.3398,10
3201.184,421,61.95373,4384,5,1.5,136.91016,127.86719,640.8516,10
3201.168,421,56.84755,4384,6,1.5,136.91016,130.5,638.2188,10
3201.184,421,62.34097,4384,4,1.5,136.91016,134.73828,633.9805,10
3201.184,421,59.33504,4384,5,1.5,136.91016,131.17188,637.5469,10
3201.168,421,56.81818,4384,9,1.5,136.91016,134.14844,634.5703,10
3200.969,421,64.01028,4384,3,1.5,136.91016,136.07812,632.6406,10
3200.953,421,55.44041,4384,5,1.5,136.91016,133.05859,635.6602,10
3200.953,421,62.08651,4384,7,1.5,136.91016,134.30469,634.4141,10
3200.953,421,59.12596,4384,10,1.5078125,136.91016,135.73828,632.9727,10
3200.953,421,59.53608,4384,7,1.5078125,136.91016,133.71484,634.9961,10
3200.969,421,56.95876,4384,3,1.5078125,136.91016,136.18359,632.5273,10
3200.953,421,56.18557,4384,6,1.5078125,136.91016,132.59766,636.1133,10
3200.969,421,58.16327,4384,10,1.5078125,136.91016,129.82422,638.8867,10
3200.969,421,59.84655,4384,3,1.5078125,136.91016,128.51172,640.1992,10
3200.969,421,57.25389,4384,11,1.5078125,136.91016,125.94141,642.7695,10
3200.953,421,57.4359,4384,7,1.5078125,136.91016,133.73047,634.9805,10
3200.953,421,59.18367,4384,5,1.5078125,136.91016,135.89453,632.8164,10
3200.953,422,60.0,4384,8,1.515625,136.90234,132.23047,636.4805,10
3200.953,421,60.92545,4352,3,1.515625,136.91016,130.39844,638.3047,10
3200.953,421,53.21337,4352,5,1.515625,136.91016,125.72266,642.9805,10
3200.969,421,59.33504,4352,10,1.515625,136.91016,132.63672,636.0664,10
3200.953,421,54.4757,4384,6,1.515625,136.91016,131.26562,637.4375,10
3200.953,421,53.47044,4384,9,1.515625,136.91016,128.11328,640.5898,10
3200.969,421,50.88608,4384,4,1.515625,136.91016,130.96484,637.7383,10
3200.953,420,63.19797,4384,6,1.515625,136.91016,129.45703,639.2461,10
3200.953,421,61.24031,4384,8,1.515625,136.91016,132.30859,636.3945,10
3200.953,421,62.46787,4384,7,1.515625,136.91016,134.45312,634.25,10
3200.953,421,59.74359,4384,14,1.515625,136.91016,131.44531,637.2578,10
3200.969,421,59.07928,4384,3,1.515625,136.91016,129.36719,639.3359,10
3200.953,421,62.62626,4384,5,1.515625,136.91016,132.00781,636.6953,10
3200.953,421,57.62274,4384,6,1.515625,136.91016,133.79688,634.9062,10
3200.953,421,55.29716,4384,8,1.515625,136.91016,131.99609,636.707,10
3200.969,421,60.0,4384,3,1.515625,136.91016,130.46484,638.2383,10
3200.953,421,60.51282,4384,8,1.515625,136.91016,136.94922,631.7539,10
3200.969,421,61.85567,4384,7,1.5234375,136.90234,132.76562,635.9375,10
3200.969,421,59.09091,4384,5,1.5234375,136.91016,131.89062,636.8047,10
3200.953,421,60.66838,4384,8,1.5234375,136.91016,131.32422,637.3711,10
3200.953,421,62.2108,4384,8,1.5234375,136.91016,129.73828,638.957,10
3200.953,421,58.71795,4384,9,1.5234375,136.91016,127.90625,640.7891,10
3200.953,421,56.26598,4384,7,1.5234375,136.91016,126.35547,642.3398,10
3200.969,421,63.82429,4384,7,1.5234375,136.91016,128.80469,639.8906,10
3201.168,421,58.16327,4384,5,1.5234375,136.91016,130.19141,638.5039,10
3201.168,421,58.71795,4384,3,1.5234375,136.91016,127.18359,641.5117,10
3201.184,421,62.08651,4384,3,1.5234375,136.91016,125.59766,643.0977,10
3201.168,421,62.2449,4384,4,1.5234375,136.91016,127.17969,641.5156,10
3201.168,421,58.46154,4384,3,1.5234375,136.91016,130.82422,637.8711,10
3200.953,421,60.35806,4384,7,1.5234375,136.91016,133.11719,635.5781,10
3200.969,421,58.50515,4384,9,1.5234375,136.91016,130.33594,638.3594,10
3200.953,421,60.75949,4384,8,1.5234375,136.91016,133.32812,635.3672,10
3200.953,421,57.50636,4384,5,1.5234375,136.91016,131.69922,636.9961,10
3200.969,421,60.75949,4384,5,1.5234375,136.91016,130.28125,638.4141,10
3200.953,421,55.10204,4384,8,1.5234375,136.91016,131.96875,636.7266,10
3200.953,421,53.0303,4352,12,1.5234375,136.91016,128.70312,639.9922,10
3200.969,421,53.29949,4352,4,1.53125,136.91016,127.21875,641.4688,10
3200.953,421,57.03325,4352,8,1.53125,136.91016,131.61328,637.0742,10
3200.969,421,59.43878,4352,7,1.53125,136.91016,130.78516,637.9023,10
3200.969,421,60.51282,4352,7,1.53125,136.91016,134.10938,634.5781,10
3200.953,421,58.22785,4352,8,1.53125,136.91016,133.23438,635.4531,10
3200.969,421,57.14286,4352,8,1.53125,136.91016,135.99609,632.6914,10
3200.953,421,61.79487,4352,13,1.53125,136.91016,133.375,635.3125,10
3200.969,421,60.71429,4352,8,1.53125,136.91016,131.09375,637.5938,10
3200.969,421,59.33504,4352,3,1.53125,136.91016,128.57812,640.1094,10
3200.953,421,58.16327,4352,5,1.53125,136.91016,137.59375,631.0938,10
3200.969,421,60.82474,4352,5,1.53125,136.91016,133.39453,635.293,10
3200.969,421,62.1134,4352,4,1.53125,136.91016,133.26562,635.4219,10
3200.969,421,55.61358,4352,5,1.53125,136.91016,131.60156,637.0859,10
3200.953,421,57.17949,4352,4,1.53125,136.91016,129.57812,639.1094,10
3200.953,421,59.48052,4352,9,1.53125,136.91016,132.25781,636.4297,10
3200.953,421,56.12245,4352,8,1.53125,136.91016,130.42578,638.2617,10
3200.953,421,57.289,4352,7,1.53125,136.91016,127.71875,640.9688,10
3200.953,421,61.53846,4352,12,1.53125,136.91016,125.64062,643.0469,10
3200.953,421,57.94872,4352,6,1.53125,136.91016,125.53125,643.1562,10
3200.953,421,62.2108,4352,7,1.53125,136.91016,127.27734,641.4102,10
3200.969,421,55.58442,4352,3,1.53125,136.91016,129.17578,639.5117,10
3200.953,421,58.69018,4352,10,1.53125,136.91016,128.25391,640.4336,10
3200.969,421,59.48052,4352,7,1.53125,136.91016,131.55859,637.1289,10
3200.953,421,58.12183,4352,8,1.53125,136.91016,130.19531,638.4922,10
3200.969,421,55.18135,4352,3,1.53125,136.91016,128.34766,640.3398,10
3200.953,421,59.03308,4352,8,1.53125,136.91016,129.41406,639.2734,10
3200.969,421,56.41026,4352,3,1.53125,136.91016,133.81641,634.8711,10
3200.969,421,57.10723,4352,3,1.53125,136.91016,129.62109,639.0664,10
3200.953,421,50.87282,4352,3,1.53125,136.91016,132.42188,636.2656,10
3200.953,421,53.5533,4352,5,1.53125,136.91016,131.46484,637.2227,10
3200.953,421,52.94118,4352,7,1.53125,136.91016,129.14062,639.5469,10
3200.969,421,57.21649,4320,10,1.53125,136.91016,132.89844,635.7891,10
3200.953,421,59.68992,4320,6,1.53125,136.91016,131.53125,637.1562,10
3200.953,421,60.15228,4352,5,1.53125,136.91016,128.96094,639.7266,10
3200.969,421,61.55844,4352,5,1.5390625,136.91016,133.05859,635.6211,10
3200.969,421,61.34021,4352,6,1.5390625,136.91016,130.26953,638.4102,10
3200.953,419,58.35476,4352,8,1.5390625,136.91016,128.6875,639.9922,10
3200.953,419,56.84755,4352,6,1.5390625,136.91016,135.52344,633.1562,10
3200.953,419,60.86957,4352,7,1.5390625,136.91016,133.77344,634.9062,10
3200.969,419,58.65633,4352,4,1.5390625,136.91016,129.50781,639.1719,10
3200.953,419,62.1134,4352,3,1.5390625,136.91016,131.58594,637.0938,10
3200.969,419,56.26598,4352,5,1.5390625,136.91016,129.85156,638.8281,10
3200.953,419,52.94118,4352,6,1.5390625,136.91016,128.26562,640.4141,10
3200.953,419,60.51282,4352,10,1.5390625,136.91016,131.46484,637.2148,10
3200.969,419,55.86735,4352,3,1.5390625,136.91016,129.22656,639.4531,10
3200.953,419,55.41237,4352,9,1.5390625,136.91016,127.88672,640.793,10
3200.953,419,58.56777,4352,6,1.5390625,136.91016,130.72266,637.957,10
3200.953,419,58.20513,4352,5,1.5390625,136.91016,128.45703,640.2227,10
3200.953,419,71.24682,4352,16,1.5390625,136.91016,134.22266,634.457,10
3200.953,419,73.9899,4352,7,1.5390625,136.91016,131.35938,637.3203,10
3200.953,419,60.15228,4352,7,1.5390625,136.91016,129.59375,639.0859,10
3200.953,418,71.71717,4352,16,1.5390625,136.91016,127.39453,641.2852,10
3200.953,418,71.09974,4320,8,1.5390625,136.91016,129.21094,639.4688,10
3200.953,418,71.82045,4320,13,1.5390625,136.91016,135.05469,633.625,10
3200.953,418,70.22901,4320,10,1.5390625,136.91016,133.19531,635.4844,10
3200.953,418,72.40506,4320,7,1.546875,136.90234,130.57031,638.1094,10
3200.953,418,65.23929,4320,14,1.546875,136.91016,128.57422,640.0977,10
3200.953,418,64.05063,4320,11,1.546875,136.91016,137.35156,631.3203,10
3200.953,418,60.60606,4320,13,1.546875,136.91016,132.82031,635.8516,10
3200.953,418,62.5,4320,15,1.546875,136.91016,134.94531,633.7266,10
3200.953,418,67.25888,4320,12,1.546875,136.91016,130.18359,638.4883,10
3200.953,418,75.32134,4320,7,1.546875,136.91016,127.77734,640.8945,10
3200.953,418,72.93814,4320,8,1.546875,136.91016,127.28516,641.3867,10
3200.953,418,72.30769,4320,10,1.546875,136.91016,132.23047,636.4414,10
3200.953,418,72.19388,4320,9,1.546875,136.91016,133.01953,635.6523,10
3200.953,418,72.82051,4320,15,1.546875,136.91016,130.44922,638.2227,10
3200.953,418,69.94949,4320,9,1.546875,136.91016,127.52344,641.1484,10
3200.953,418,74.30025,4320,17,1.546875,136.91016,130.44922,638.2227,10
3200.953,418,74.93671,4320,12,1.546875,136.91016,131.70312,636.9688,10
3200.953,418,73.73737,4352,12,1.546875,136.91016,129.70312,638.9688,10
3200.953,418,71.5736,4352,13,1.546875,136.91016,129.19531,639.4766,10
3200.953,418,71.97943,4352,9,1.546875,136.91016,135.14453,633.5273,10
3200.953,418,71.82741,4352,8,1.546875,136.91016,131.94531,636.7266,10
3200.953,418,71.97943,4352,8,1.546875,136.91016,128.96484,639.707,10
3200.969,418,72.75064,4352,8,1.546875,136.91016,128.95703,639.7148,10
3200.953,418,57.21649,4352,10,1.546875,136.91016,131.53516,637.1367,10
3200.953,418,60.25641,4352,10,1.546875,136.91016,132.40625,636.2656,10
3200.953,418,72.05128,4352,10,1.546875,136.91016,129.97266,638.6992,10
3200.953,418,61.53846,4352,3,1.546875,136.91016,127.27734,641.3945,10
3200.953,418,59.18367,4352,5,1.546875,136.91016,129.31641,639.3555,10
3200.953,418,61.79487,4352,5,1.546875,136.91016,132.08203,636.5898,10
3200.953,418,60.41131,4352,6,1.546875,136.91016,129.88281,638.7891,10
3200.969,418,59.69388,4352,13,1.5546875,136.90234,130.28125,638.3906,10
3200.953,418,67.43003,4352,7,1.5546875,136.91016,128.72266,639.9414,10
3200.953,418,72.79597,4352,15,1.5546875,136.91016,126.34766,642.3164,10
3200.953,418,70.9596,4352,10,1.5546875,136.91016,127.88672,640.7773,10
3200.969,417,65.81633,4352,10,1.5546875,136.91016,129.04297,639.6211,10
3200.969,417,64.1604,4352,9,1.5546875,136.91016,129.77734,638.8867,10
3200.953,417,53.43511,4352,6,1.5546875,136.91016,129.21875,639.4453,10
3200.969,417,57.98969,4352,5,1.5546875,136.91016,131.57031,637.0938,10
3200.953,417,51.88917,4352,11,1.5546875,136.91016,129.02734,639.6367,10
3200.969,417,58.7013,4352,7,1.5546875,136.91016,127.93359,640.7305,10
3200.953,417,60.57441,4352,3,1.5546875,136.91016,130.98047,637.6836,10
3200.969,417,57.73196,4352,6,1.5546875,136.91016,129.17969,639.4844,10
3200.953,417,58.50515,4352,9,1.5546875,136.91016,127.62109,641.043,10
3200.953,417,69.97455,4352,12,1.5546875,136.91016,129.30078,639.3633,10
3200.953,417,71.86701,4352,12,1.5546875,136.91016,135.99609,632.668,10
3200.953,417,65.20619,4352,7,1.5546875,136.91016,132.60938,636.0547,10
3200.953,417,59.48718,4352,7,1.5546875,136.91016,129.0625,639.6016,10
3200.953,417,62.5,4352,9,1.5546875,136.91016,126.875,641.7891,10
3200.953,417,74.0458,4352,13,1.5546875,136.9375,125.42578,643.2109,10
3200.953,417,72.08122,4352,9,1.5625,136.9375,130.13281,638.4961,10
3200.953,417,75.44304,4352,9,1.5625,136.9375,129.14844,639.4805,10
3200.953,417,73.52185,4352,9,1.5625,136.9375,129.59766,639.0312,10
3200.953,417,73.60406,4352,12,1.5625,136.9375,129.46875,639.1602,10
3200.953,417,73.35025,4352,9,1.5625,136.9375,128.07812,640.5508,10
3200.953,417,74.61538,4352,10,1.5625,136.9375,131.02344,637.6055,10
3200.953,417,70.22901,4352,12,1.5625,136.9375,130.63281,637.9961,10
3200.953,417,72.26463,4352,7,1.5625,136.9375,133.71484,634.9141,10
3200.953,417,74.11168,4352,10,1.5625,136.9375,130.32031,638.3086,10
3200.953,417,70.51282,4352,5,1.5625,136.9375,132.76562,635.8633,10
3200.953,418,71.89873,4384,11,1.5625,136.9375,129.51172,639.1172,10
3200.953,418,71.64557,4384,11,1.5625,136.9375,127.46484,641.1641,10
3200.953,418,71.42857,4384,9,1.5625,136.9375,134.55469,634.0742,10
3200.953,418,71.10553,4384,14,1.5625,136.9375,130.67188,637.957,10
3200.953,418,70.30457,4384,13,1.5625,136.9375,133.55469,635.0742,10
3200.953,418,66.33166,4384,12,1.5625,136.9375,127.92188,640.707,10
3200.953,418,66.58163,4384,15,1.5625,136.9375,129.92188,638.707,10
3200.953,418,60.0,4384,9,1.5625,136.9375,132.39453,636.2344,10
3200.953,419,60.85859,4384,9,1.5625,136.9375,129.52344,639.1055,10
3200.953,419,70.02519,4384,15,1.5625,136.9375,126.625,642.0039,10
3200.953,419,72.91139,4384,15,1.5625,136.9375,128.49609,640.1328,10
3200.953,419,71.20823,4384,10,1.5625,136.9375,129.25,639.3789,10
3200.953,419,68.46154,4384,11,1.5625,136.9375,133.0,635.6289,10
3200.969,419,71.24682,4384,8,1.5625,136.9375,135.1875,633.4414,10
3200.953,419,56.21762,4384,10,1.5703125,136.92969,132.39844,636.2305,10
3200.953,419,69.09548,4384,10,1.5703125,136.9375,130.13672,638.4844,10
3200.953,419,70.25641,4384,11,1.5703125,136.9375,133.13672,635.4844,10
3200.953,419,73.40153,4384,11,1.5703125,136.9375,130.94141,637.6797,10
3200.953,419,74.55471,4384,13,1.5703125,136.9375,127.59375,641.0273,10
3200.953,419,69.64286,4384,8,1.5703125,136.9375,126.0625,642.5586,10
3200.953,419,70.02519,4352,6,1.5703125,136.9375,136.78906,631.832,10
3201.457,419,72.26463,4352,9,1.5703125,136.9375,132.66016,635.9609,10
3201.457,419,74.0458,4352,11,1.5703125,136.9375,129.98047,638.6406,10
3200.953,419,72.01018,4352,11,1.5703125,136.9375,131.39844,637.2227,10
3200.953,418,72.56858,4352,10,1.5703125,136.9375,127.92578,640.6953,10
3200.953,418,71.02564,4352,10,1.5703125,136.9375,123.79297,644.8281,10
3200.953,418,74.1688,4352,9,1.5703125,136.9375,132.85547,635.7656,10
3200.953,418,71.20823,4352,16,1.5703125,136.9375,130.80469,637.8164,10
3200.953,418,72.40506,4352,9,1.5703125,136.9375,132.85547,635.7656,10
3200.953,418,72.72727,4352,9,1.5703125,137.03516,131.05078,637.4727,10
3200.953,418,73.68421,4352,13,1.5703125,137.0625,133.83203,634.6641,10
3200.953,418,73.23232,4352,9,1.5703125,137.0625,131.50781,636.9883,10
3200.953,418,72.40506,4352,12,1.578125,137.0625,135.85547,632.6328,10
3200.953,418,73.09645,4352,7,1.578125,137.0625,132.875,635.6133,10
3200.953,418,73.21429,4352,8,1.578125,137.0625,129.94922,638.5391,10
3200.953,418,66.33166,4352,9,1.578125,137.0625,132.84766,635.6406,10
3200.953,418,66.08479,4352,13,1.578125,137.0625,134.02344,634.4648,10
3200.953,418,61.5,4352,14,1.578125,137.0625,131.31641,637.1719,10
3200.953,418,62.78481,4352,12,1.578125,137.0625,129.83594,638.6523,10
3200.953,418,71.42857,4352,8,1.578125,137.0625,132.08203,636.4062,10
3200.953,417,74.93606,4352,9,1.578125,137.0625,132.16016,636.3281,10
3200.953,417,73.67089,4352,8,1.578125,137.0625,128.98828,639.5,10
3200.953,417,73.14578,4352,12,1.578125,137.0625,127.70703,640.7812,10
3200.953,417,75.06297,4352,11,1.578125,137.0625,125.57812,642.9102,10
3200.953,417,74.7449,4352,7,1.578125,137.0625,126.68359,641.8047,10
3200.953,417,72.12276,4352,8,1.578125,137.0625,129.03125,639.457,10
3200.953,417,70.63291,4352,10,1.578125,137.0625,129.76172,638.7266,10
3200.953,417,73.62924,4352,8,1.578125,137.0625,131.99609,636.4922,10
3200.953,417,72.91139,4352,13,1.578125,137.0625,128.55078,639.9375,10
3200.953,417,73.65729,4352,12,1.578125,137.0625,125.35156,643.1367,10
3201.168,417,66.32653,4352,4,1.578125,137.0625,126.95703,641.5312,10
3201.168,417,57.54476,4352,6,1.578125,137.0625,126.63281,641.8555,10
3201.168,417,72.5641,4352,13,1.578125,137.0625,129.0625,639.4258,10
3201.168,417,74.23469,4352,10,1.578125,137.0625,135.27734,633.2109,10
3200.953,417,73.28244,4352,10,1.578125,137.0625,131.42188,637.0664,10
3200.953,417,69.30946,4352,9,1.578125,137.0625,129.64453,638.8438,10
3201.184,417,59.74359,4352,12,1.578125,137.0625,132.60547,635.8828,10
3201.168,417,62.62887,4352,5,1.578125,137.0625,130.04297,638.4453,10
3201.184,417,58.61183,4352,10,1.578125,137.0625,127.83984,640.6484,10
3201.168,417,57.50636,4352,4,1.578125,137.0625,127.00781,641.4805,10
3201.168,417,68.28645,4352,17,1.578125,137.0625,133.53125,634.957,10
3201.168,417,70.9596,4352,14,1.5859375,137.0625,135.52344,632.957,10
3200.984,417,70.05076,4352,12,1.5859375,137.0625,132.37891,636.1016,10
3201.168,417,64.43299,4352,4,1.5859375,137.0625,128.78125,639.6992,10
3201.184,417,55.86735,4384,5,1.5859375,137.0625,126.98047,641.5,10
3201.184,417,59.03308,4384,4,1.5859375,137.0625,128.65625,639.8242,10
3201.168,417,55.52699,4384,7,1.5859375,137.0625,132.1875,636.293,10
3200.969,417,48.20513,4384,4,1.5859375,137.0625,131.08594,637.3945,10
3200.969,417,58.1864,4384,5,1.5859375,137.0625,131.27734,637.2031,10
3200.953,417,58.29016,4384,9,1.5859375,137.0625,129.91406,638.5664,10
3200.953,417,58.09769,4384,6,1.5859375,137.0625,129.03906,639.4414,10
3200.969,417,59.94764,4384,9,1.5859375,137.0625,126.16797,642.3125,10
3200.953,417,54.33673,4384,11,1.5859375,137.0625,124.70312,643.7773,10
3200.953,417,56.26598,4384,11,1.5859375,137.0625,126.57422,641.9062,10
3200.953,417,61.24031,4384,9,1.5859375,137.0625,129.56641,638.9141,10
3200.953,417,57.14286,4384,6,1.5859375,137.0625,127.76172,640.7188,10
3200.953,417,60.50633,4384,8,1.5859375,137.0625,134.60156,633.8789,10
3200.969,417,56.26598,4384,4,1.5859375,137.0625,130.39453,638.0859,10
3200.953,417,57.90816,4384,5,1.5859375,137.0625,131.97266,636.5078,10
3200.953,417,62.43655,4384,9,1.5859375,137.0625,129.42969,639.0508,10
3200.953,417,63.84615,4384,8,1.5859375,137.0625,127.43359,641.0469,10
3200.969,417,59.74026,4384,3,1.5859375,137.0625,133.35547,635.125,10
3200.953,417,65.48223,4384,8,1.5859375,137.0625,130.69141,637.7891,10
