object_detection_rpi_mem.committed_Committed_AS,object_detection_rpi_system.active_processes_active,object_detection_rpi_system.cpu_user,object_detection_rpi_system.file_nr_used_used,object_detection_rpi_system.processes_running,object_detection_rpi_system.ram_buffers,object_detection_rpi_system.ram_cached,object_detection_rpi_system.ram_free,object_detection_rpi_system.ram_used,Target
3116.031,424,59.375,4352,5,3.445312,198.9297,195.5,509.2539,0
3116.031,425,60.92545,4352,3,3.445312,198.9297,194.6484,510.1055,0
3116.031,425,60.82474,4352,8,3.453125,198.9297,197.1719,507.5742,0
3116.031,425,58.54922,4352,8,3.453125,198.9297,200.6992,504.0469,0
3116.031,425,61.65803,4352,6,3.453125,198.9297,199.3047,505.4414,0
3116.031,425,61.53846,4352,3,3.453125,198.9297,196.2695,508.4766,0
3116.031,425,58.96104,4352,3,3.453125,198.9297,193.2344,511.5117,0
3116.031,426,63.0102,4352,10,3.453125,198.9297,191.6758,513.0703,0
3116.031,425,61.85567,4352,3,3.453125,198.9297,190.8008,513.9453,0
3116.031,425,62.5,4352,6,3.453125,198.9297,190.4492,514.2969,0
3116.031,425,62.84987,4352,3,3.453125,198.9297,194.6797,510.0664,0
3116.031,425,58.77863,4352,5,3.453125,198.9297,192.3828,512.3633,0
3116.031,425,64.37659,4352,3,3.453125,198.9297,195.4336,509.3125,0
3116.031,425,62.2449,4352,4,3.453125,198.9297,194.3555,510.3906,0
3116.031,425,61.28205,4352,12,3.453125,198.9297,193.4648,511.2812,0
3116.031,425,61.46096,4352,4,3.453125,198.9297,197.7031,507.043,0
3116.031,425,62.78481,4352,4,3.453125,198.9297,196.1445,508.6016,0
3116.031,424,63.70558,4352,11,3.453125,198.9297,195.2695,509.4766,0
3116.031,424,61.73469,4352,9,3.453125,198.9297,194.3398,510.4062,0
3116.031,424,63.19797,4352,12,3.453125,198.9297,193.6328,511.1133,0
3116.031,424,62.37374,4352,4,3.453125,198.9297,193.1797,511.5664,0
3116.031,424,61.15288,4352,7,3.453125,198.9297,191.6484,513.0977,0
3116.031,424,60.0,4352,13,3.453125,198.9297,193.7109,511.0352,0
3116.031,424,56.43564,4352,5,3.453125,198.9297,192.6172,512.1289,0
3116.031,424,53.33333,4352,4,3.453125,198.9297,191.0312,513.7148,0
3116.031,423,51.85185,4352,5,3.453125,198.9297,191.0742,513.6719,0
3116.031,423,57.32648,4352,3,3.453125,198.9297,194.582,510.1641,0
3116.031,423,63.40206,4352,6,3.453125,198.9297,193.4141,511.332,0
3116.031,423,62.85714,4352,11,3.453125,198.9297,191.3086,513.4375,0
3116.031,423,61.89258,4352,6,3.453125,198.9297,195.2344,509.5117,0
3116.031,423,60.88083,4352,12,3.46875,198.9141,193.3359,511.4102,0
3116.031,423,59.375,4352,3,3.46875,198.9297,192.6523,512.0781,0
3116.031,423,63.91753,4352,5,3.46875,198.9297,197.8789,506.8516,0
3116.031,423,63.25459,4352,4,3.46875,198.9336,200.6445,504.082,0
3116.031,423,60.51282,4352,4,3.46875,198.9336,199.2773,505.4492,0
3116.031,423,61.65803,4352,8,3.46875,198.9336,197.8828,506.8438,0
3116.031,423,60.92545,4352,5,3.46875,198.9336,195.5586,509.168,0
3116.031,423,59.89717,4352,7,3.46875,198.9336,193.6719,511.0547,0
3116.031,423,58.12183,4352,10,3.46875,198.9336,193.7578,510.9688,0
3116.031,423,60.56701,4352,4,3.46875,198.9336,193.5117,511.2148,0
3116.031,423,58.77863,4352,3,3.46875,198.9336,192.1562,512.5703,0
3116.031,423,60.5598,4352,3,3.46875,198.9336,195.5234,509.2031,0
3116.031,423,58.31202,4352,9,3.46875,198.9336,194.4062,510.3203,0
3116.031,423,58.37563,4352,7,3.46875,198.9336,193.7227,511.0039,0
3116.031,423,61.16751,4352,7,3.46875,198.9336,192.5469,512.1797,0
3116.031,423,63.95939,4352,8,3.46875,198.9336,190.9336,513.793,0
3116.031,423,61.86869,4352,12,3.46875,198.9336,195.4258,509.3008,0
3116.031,423,60.65163,4320,9,3.46875,198.9336,198.0703,506.6562,0
3116.031,423,59.64467,4320,9,3.46875,198.9336,195.7734,508.9531,0
3116.031,423,62.7204,4320,6,3.476562,198.9336,193.668,511.0508,0
3116.031,423,61.30653,4320,4,3.476562,198.9336,191.0859,513.6328,0
3116.031,423,56.81818,4320,4,3.476562,198.9336,194.9609,509.7578,0
3116.031,423,59.35961,4320,4,3.476562,198.9336,193.1016,511.6172,0
3116.031,423,59.95086,4320,6,3.476562,198.9336,191.9531,512.7656,0
3116.031,423,56.0794,4320,11,3.476562,198.9336,191.0781,513.6406,0
3116.031,423,50.85575,4320,7,3.476562,198.9336,191.1289,513.5898,0
3116.031,423,56.53266,4320,5,3.476562,198.9336,194.5117,510.207,0
3116.031,423,60.46512,4320,8,3.484375,198.9258,193.3398,511.3789,0
3116.031,423,61.84211,4320,13,3.484375,198.9336,196.8789,507.832,0
3116.031,423,61.43959,4320,7,3.484375,198.9336,196.5,508.2109,0
3116.031,423,62.85714,4320,11,3.484375,198.9336,199.1875,505.5234,0
3116.031,423,65.80311,4320,7,3.484375,198.9336,196.6172,508.0938,0
3116.031,423,61.65803,4320,13,3.484375,198.9336,195.4688,509.2422,0
3116.031,423,64.61538,4320,9,3.503906,198.9141,194.5117,510.1992,0
3116.031,423,63.14433,4320,6,3.503906,198.9414,194.3398,510.3438,0
3116.031,423,62.37113,4352,9,3.503906,198.9414,194.1289,510.5547,0
3116.031,423,59.94832,4352,7,3.503906,198.9414,197.6055,507.0781,0
3116.031,423,62.2449,4352,13,3.503906,198.9414,196.457,508.2266,0
3116.031,423,63.98964,4352,10,3.503906,198.9414,195.0625,509.6211,0
3116.031,423,64.46701,4320,7,3.503906,198.9414,194.1602,510.5234,0
3116.031,423,59.28753,4320,9,3.503906,198.9414,194.6172,510.0664,0
3116.031,423,61.11111,4320,6,3.503906,198.9414,193.0039,511.6797,0
3116.031,423,60.71429,4320,8,3.511719,198.9414,196.5195,508.1562,0
3116.031,423,59.34343,4320,6,3.511719,198.9414,194.4492,510.2266,0
3116.031,421,65.56122,4320,6,3.511719,198.9414,193.3008,511.375,0
3116.031,421,59.74684,4320,12,3.511719,198.9414,198.2539,506.4219,0
3116.031,421,60.96939,4320,6,3.511719,198.9414,195.875,508.8008,0
3116.031,421,61.26582,4320,9,3.527344,198.9258,194.2344,510.4414,0
3116.031,421,64.75,4320,13,3.527344,198.9414,193.332,511.3281,0
3116.031,421,62.34097,4320,11,3.527344,198.9414,192.1836,512.4766,0
3116.031,421,62.15539,4320,7,3.527344,198.9414,191.5273,513.1328,0
3116.031,421,60.30151,4320,13,3.527344,198.9414,194.2969,510.3633,0
3116.031,421,61.0,4320,8,3.527344,198.9414,193.6133,511.0469,0
3116.031,421,56.39098,4320,6,3.527344,198.9414,192.7148,511.9453,0
3116.031,421,56.43564,4320,9,3.527344,198.9414,196.9375,507.7227,0
3116.031,421,51.23153,4320,8,3.527344,198.9414,196.2578,508.4023,0
3116.781,421,51.0,4320,11,3.527344,198.9414,198.6992,505.9609,0
3116.031,422,62.46787,4320,12,3.527344,198.9414,195.8555,508.8047,0
3117.035,421,62.2108,4320,7,3.527344,198.9414,194.6836,509.9766,0
3117.035,421,62.0155,4320,6,3.527344,198.9414,192.9883,511.6719,0
3116.031,421,64.34109,4320,8,3.527344,198.9414,191.7969,512.8633,0
3116.031,421,64.08269,4320,8,3.527344,199.0352,191.3594,513.207,0
3116.031,421,60.05155,4320,11,3.527344,199.0352,190.2109,514.3555,0
3116.031,421,62.8866,4320,9,3.527344,199.0352,189.7734,514.793,0
3116.031,421,61.67513,4320,11,3.527344,199.0352,193.1562,511.4102,0
3116.031,421,59.38303,4320,8,3.527344,199.0352,196.9258,507.6406,0
3116.031,421,60.76923,4320,10,3.527344,199.0352,199.9766,504.5898,0
3116.031,421,58.91473,4320,10,3.527344,199.0352,197.6523,506.9141,0
3116.031,421,60.05089,4320,8,3.527344,199.0352,196.5312,508.0352,0
3116.031,421,62.2449,4320,11,3.527344,199.0352,194.9727,509.5938,0
3116.031,421,65.3944,4320,9,3.527344,199.0352,193.6602,510.9062,0
3116.031,421,60.35806,4320,13,3.527344,199.0352,193.5039,511.0625,0
3116.031,421,62.7204,4320,7,3.527344,199.0352,192.6055,511.9609,0
3116.031,421,60.50633,4320,9,3.527344,199.0352,196.3555,508.2109,0
3116.031,421,61.79487,4320,9,3.527344,199.0352,193.6289,510.9375,0
3116.031,421,62.12121,4320,7,3.527344,199.0352,192.9766,511.5898,0
3116.031,422,63.07692,4320,7,3.535156,199.0352,191.582,512.9766,0
3116.031,422,63.29114,4320,8,3.535156,199.0352,191.3555,513.2031,0
3116.031,422,63.17136,4320,14,3.535156,199.0352,190.3281,514.2305,0
3116.031,422,65.75,4320,9,3.535156,199.0352,198.2188,506.3398,0
3116.031,423,61.09726,4320,11,3.535156,199.0352,200.957,503.6016,0
3116.031,423,61.44279,4320,12,3.535156,199.0352,200.082,504.4766,0
3116.031,423,62.34097,4320,8,3.535156,199.0352,198.4414,506.1172,0
3116.031,423,59.70516,4288,10,3.535156,199.0352,197.5664,506.9922,0
3116.047,423,56.12745,4288,6,3.535156,199.0352,196.418,508.1406,0
3116.031,423,51.73267,4288,11,3.535156,199.0352,194.8594,509.6992,0
3116.031,423,50.49261,4288,9,3.535156,199.0352,193.9414,510.6172,0
3116.031,423,58.46154,4288,12,3.535156,199.0352,193.0156,511.543,0
3116.031,423,58.76289,4288,12,3.535156,199.0352,192.3438,512.2148,0
3116.031,423,62.66319,4288,9,3.535156,199.0352,195.1133,509.4453,0
3116.031,423,63.06069,4288,8,3.535156,199.0352,193.2109,511.3477,0
3116.031,423,62.76042,4288,9,3.535156,199.0352,193.9766,510.582,0
3116.031,423,63.37662,4288,9,3.535156,199.0352,192.4375,512.1211,0
3116.031,423,63.07692,4288,12,3.535156,199.0352,191.7305,512.8281,0
3116.031,423,61.22449,4320,3,3.535156,199.0352,191.3984,513.1602,0
3116.031,423,61.08247,4320,3,3.535156,199.0352,194.4102,510.1484,0
3116.031,423,62.2739,4320,9,3.535156,199.0352,193.2383,511.3203,0
3116.031,423,64.69072,4320,7,3.535156,199.0352,191.3516,513.207,0
3116.031,423,60.30928,4320,4,3.535156,199.0352,193.5664,510.9922,0
3116.031,423,59.07928,4320,13,3.535156,199.0352,195.375,509.1836,0
3116.031,423,62.18274,4320,6,3.535156,199.1562,193.3359,511.1016,0
3116.031,424,59.84655,4320,8,3.535156,199.1562,192.4062,512.0312,0
3116.031,425,62.43655,4320,8,3.535156,199.1562,191.5039,512.9336,0
3116.031,425,59.24051,4320,5,3.535156,199.1562,194.9961,509.4414,0
3116.031,425,62.02532,4352,8,3.542969,199.1484,193.3828,511.0547,0
3116.031,425,60.10101,4352,6,3.542969,199.1562,192.0039,512.4258,0
3116.031,425,58.88325,4352,19,3.542969,199.1562,191.1016,513.3281,0
3116.031,425,60.15424,4352,6,3.542969,199.1562,189.9531,514.4766,0
3116.031,425,59.69388,4352,3,3.542969,199.1562,193.2734,511.1562,0
3116.031,425,63.88889,4352,5,3.542969,199.1562,191.6719,512.7578,0
3116.031,425,58.58586,4352,4,3.542969,199.1562,196.1523,508.2773,0
3116.031,425,59.85037,4352,5,3.542969,199.1562,194.5703,509.8594,0
3116.031,425,62.0603,4352,6,3.542969,199.1562,198.8125,505.6172,0
3116.031,425,56.12745,4352,9,3.542969,199.1562,197.4805,506.9492,0
3116.031,425,55.52826,4352,5,3.542969,199.1562,195.9219,508.5078,0
3116.031,425,52.32274,4352,5,3.542969,199.1562,194.7578,509.6719,0
3116.031,425,51.0,4352,9,3.542969,199.1562,192.9258,511.5039,0
3116.031,425,53.68957,4352,5,3.542969,199.1562,190.6016,513.8281,0
3116.031,425,61.75711,4352,5,3.542969,199.1562,189.7031,514.7266,0
3116.031,425,64.22977,4352,3,3.542969,199.1562,189.2656,515.1641,0
3116.031,425,64.04199,4352,5,3.542969,199.1562,188.5859,515.8438,0
3116.031,425,61.65803,4352,5,3.542969,199.1562,192.8047,511.625,0
3116.031,425,62.14834,4352,5,3.542969,199.1562,192.0938,512.3359,0
3116.031,425,62.82051,4352,8,3.558594,199.1562,195.3594,509.0547,0
3116.031,425,62.2108,4352,4,3.558594,199.1562,196.9805,507.4336,0
3116.031,425,65.64103,4352,3,3.558594,199.1562,195.0938,509.3203,0
3116.031,425,62.7551,4352,6,3.558594,199.1562,194.4375,509.9766,0
3116.031,425,60.86957,4352,8,3.558594,199.1562,193.5391,510.875,0
3116.031,425,60.82474,4352,8,3.558594,199.1562,192.6641,511.75,0
3116.031,425,58.01527,4352,3,3.558594,199.1562,192.2266,512.1875,0
3116.031,425,62.2108,4352,4,3.558594,199.1562,191.3008,513.1133,0
3116.031,425,59.89848,4352,8,3.558594,199.1562,190.4414,513.9727,0
3116.031,425,62.40409,4352,6,3.558594,199.1562,194.3984,510.0156,0
3116.031,425,58.83838,4352,5,3.558594,199.1562,193.9609,510.4531,0
3116.031,425,59.94832,4352,7,3.558594,199.1562,196.7617,507.6523,0
3116.031,425,55.47074,4352,4,3.558594,199.1562,195.832,508.582,0
3116.031,425,58.67347,4352,7,3.558594,199.1562,194.7109,509.7031,0
3116.031,425,62.5,4352,4,3.558594,199.1562,194.0586,510.3555,0
3116.031,425,64.3038,4352,5,3.558594,199.1562,191.9023,512.5117,0
3116.031,425,59.54774,4352,6,3.558594,199.1562,196.543,507.8711,0
3116.031,425,60.94527,4352,6,3.558594,199.1562,194.7109,509.7031,0
3116.031,425,63.29114,4352,5,3.558594,199.1562,193.5625,510.8516,0
3116.031,425,63.29114,4352,4,3.558594,199.1562,191.6758,512.7383,0
3116.031,425,58.54271,4352,8,3.558594,199.1562,196.8164,507.5977,0
3116.031,425,54.65995,4352,3,3.558594,199.1562,194.5039,509.9102,0
3116.031,425,50.12469,4352,5,3.558594,199.1562,196.7734,507.6406,0
3116.031,425,45.63591,4352,4,3.558594,199.1562,194.7383,509.6758,0
3116.031,425,52.5641,4352,12,3.558594,199.1562,193.8359,510.5781,0
3116.031,425,59.84456,4352,4,3.558594,199.1562,193.1523,511.2617,0
3116.031,425,59.79381,4320,4,3.558594,199.1562,192.6875,511.7266,0
3116.031,425,65.89744,4320,5,3.558594,199.1562,192.0586,512.3555,0
3116.031,425,60.66838,4320,4,3.558594,199.1562,195.6992,508.7148,0
3116.031,425,63.08901,4320,6,3.558594,199.1562,194.3047,510.1094,0
3116.031,425,62.17617,4320,4,3.558594,199.1562,194.0859,510.3281,0
3116.031,425,58.91473,4320,5,3.558594,199.1562,191.6836,512.7305,0
3116.031,425,61.59794,4320,4,3.558594,199.1562,195.7188,508.6953,0
3116.031,425,63.23907,4320,14,3.558594,199.1562,197.6602,506.7539,0
3116.031,425,62.08651,4320,10,3.558594,199.1562,196.2773,508.1367,0
3116.031,425,60.1023,4320,6,3.566406,199.1562,195.6211,508.7852,0
3116.031,425,61.08247,4320,4,3.566406,199.1562,194.9922,509.4141,0
3116.031,425,58.97436,4320,12,3.566406,199.1562,192.6172,511.7891,0
3116.031,425,61.75711,4320,6,3.566406,199.1562,190.9766,513.4297,0
3116.031,425,58.41837,4320,10,3.566406,199.1562,190.0742,514.332,0
3116.031,425,61.16751,4320,12,3.566406,199.1562,188.168,516.2383,0
3116.031,425,62.65985,4320,20,3.566406,199.1562,188.0,516.4062,0
3116.031,425,61.42132,4320,5,3.566406,199.1562,191.8867,512.5195,0
3116.031,425,61.16751,4320,5,3.574219,199.1484,191.2422,513.1641,0
3116.031,425,61.02564,4320,5,3.574219,199.1562,195.5781,508.8203,0
3116.031,425,59.29648,4320,6,3.574219,199.1562,194.6758,509.7227,0
3116.031,425,60.4534,4320,5,3.574219,199.1562,192.3242,512.0742,0
3116.031,426,62.65664,4320,5,3.574219,199.1562,191.6406,512.7578,0
3116.031,426,59.75,4320,11,3.574219,199.1562,195.7656,508.6328,0
3116.031,426,58.5,4320,3,3.574219,199.1562,194.1875,510.2109,0
3116.031,426,59.54774,4320,10,3.574219,199.1562,192.6016,511.7969,0
3116.031,426,58.23096,4320,10,3.582031,199.1562,191.207,513.1836,0
3116.031,426,56.04938,4352,11,3.582031,199.1562,195.1055,509.2852,0
3116.031,426,50.2451,4320,13,3.582031,199.1562,193.7656,510.625,0
3116.031,426,51.39949,4320,11,3.582031,199.1562,192.3711,512.0195,0
3116.031,426,57.73196,4320,8,3.582031,199.1562,201.0195,503.3711,0
3116.031,426,60.36269,4320,7,3.582031,199.1562,198.3164,506.0742,0
3116.031,426,57.88114,4320,18,3.582031,199.1562,195.9648,508.4258,0
3116.031,426,59.38303,4320,5,3.582031,199.1562,198.043,506.3477,0
3116.031,426,62.07792,4320,11,3.582031,199.1562,195.9688,508.4219,0
3116.031,426,60.92545,4320,12,3.582031,199.1562,194.1211,510.2695,0
3116.031,426,61.53846,4320,8,3.582031,199.1562,193.2188,511.1719,0
3116.031,426,59.22078,4320,6,3.582031,199.1562,193.0,511.3906,0
3116.031,426,62.07792,4320,6,3.582031,199.1562,190.6875,513.7031,0
3116.031,426,60.66838,4320,10,3.582031,199.1562,194.1367,510.2539,0
3116.031,426,61.95373,4320,8,3.597656,199.1406,192.9609,511.4297,0
3116.031,426,58.67347,4320,9,3.597656,199.1562,195.7422,508.6328,0
3116.031,426,58.50515,4320,9,3.597656,199.1562,200.0781,504.2969,0
3116.031,426,58.22785,4320,6,3.597656,199.1562,197.3672,507.0078,0
3116.031,426,60.71429,4320,13,3.597656,199.1562,195.7266,508.6484,0
3116.031,426,56.66667,4320,9,3.597656,199.1562,195.0469,509.3281,0
3116.031,426,61.73469,4352,9,3.597656,199.1562,197.8086,506.5664,0
3116.031,426,60.0,4352,9,4.398438,202.832,193.7383,506.1602,0
3116.031,426,60.71429,4352,9,4.398438,202.832,191.3867,508.5117,0
3116.031,426,57.14286,4352,8,4.398438,202.832,188.0508,511.8477,0
3116.031,426,61.36364,4352,14,4.398438,202.832,186.6289,513.2695,0
3116.031,426,59.43878,4352,8,4.398438,202.832,185.7266,514.1719,0
3116.031,426,60.15038,4352,9,4.398438,202.832,189.1797,510.7188,0
3116.031,426,62.0603,4352,8,4.40625,202.8242,186.8594,513.0391,0
3116.031,426,58.41584,4352,11,4.40625,202.832,185.7383,514.1523,0
3116.031,426,60.5985,4352,7,4.40625,202.832,188.543,511.3477,0
3116.031,426,58.85287,4352,8,4.40625,202.832,187.8594,512.0312,0
3116.031,426,55.72139,4352,10,4.40625,202.832,186.2461,513.6445,0
3116.031,426,47.77228,4352,10,4.40625,202.832,185.3711,514.5195,0
3116.031,426,47.73869,4352,11,4.40625,202.832,184.4961,515.3945,0
3116.031,425,59.42408,4352,9,4.40625,202.832,191.75,508.1406,0
3116.031,425,58.91473,4352,7,4.40625,202.832,189.8633,510.0273,0
3116.031,425,60.98191,4352,11,4.40625,202.832,188.4453,511.4453,0
3116.031,425,59.38303,4352,11,4.40625,202.832,192.6172,507.2734,0
3116.031,425,62.2739,4352,13,4.40625,202.8867,192.1797,507.6562,0
3116.031,425,60.4712,4352,14,4.40625,202.8867,191.5078,508.3281,0
3116.031,425,61.18252,4352,7,4.40625,202.8867,190.6055,509.2305,0
3116.031,425,58.65633,4352,16,4.40625,202.8867,195.2227,504.6133,0
3116.031,425,58.33333,4352,9,4.40625,202.8867,192.4297,507.4062,0
3116.031,425,58.29016,4352,5,4.40625,202.8867,190.3516,509.4844,0
3116.031,425,59.89717,4352,7,4.40625,202.8867,188.4102,511.4258,0
3116.031,425,65.29563,4352,10,4.40625,202.8867,190.9883,508.8477,0
3116.031,425,57.46835,4352,13,4.40625,202.8867,189.6484,510.1875,0
3116.031,426,56.48855,4352,8,4.40625,202.8867,190.0039,509.832,0
3116.992,426,61.30653,4352,10,4.433594,204.2461,187.6797,510.7695,0
3116.992,426,60.6599,4352,15,4.433594,204.2773,191.1914,507.2266,0
3116.992,426,59.13706,4352,6,4.433594,204.2773,190.0547,508.3633,0
3116.992,426,61.12532,4352,8,4.433594,204.2773,187.4258,510.9922,0
3116.992,426,60.95718,4352,5,4.433594,204.2773,190.2852,508.1328,0
3116.992,426,59.44584,4352,6,4.433594,204.2773,188.1641,510.2539,0
3116.992,426,60.4534,4352,3,4.433594,204.2773,187.4805,510.9375,0
3116.992,426,64.37659,4352,3,4.433594,204.2773,187.082,511.3359,0
3116.992,426,63.88889,4352,8,4.433594,204.2773,185.7305,512.6875,0
3116.992,426,61.80905,4352,4,4.433594,204.2773,188.9609,509.457,0
3116.992,426,59.54774,4352,5,4.433594,204.2773,187.8125,510.6055,0
3116.992,426,60.0,4352,10,4.433594,204.2773,186.418,512.0,0
3116.992,426,56.67506,4352,4,4.433594,204.2773,185.7344,512.6836,0
3116.992,426,54.07407,4352,6,4.433594,204.2773,185.0234,513.3945,0
3116.992,426,53.65854,4352,6,4.433594,204.2773,188.1328,510.2852,0
3116.992,426,49.50495,4352,9,4.433594,204.2773,186.5195,511.8984,0
3116.992,426,59.74359,4352,3,4.433594,204.2773,185.1797,513.2383,0
3116.992,426,59.1623,4352,5,4.433594,204.2773,184.5234,513.8945,0
3116.992,426,62.17617,4352,5,4.433594,204.3242,184.5547,513.8164,0
3116.992,426,62.43523,4352,6,4.433594,204.3242,187.2969,511.0742,0
3116.992,426,58.90052,4352,5,4.433594,204.3242,185.8906,512.4805,0
3116.992,426,63.63636,4352,3,4.433594,204.3242,184.7969,513.5742,0
3116.992,426,61.22449,4352,3,4.441406,204.3164,188.543,509.8281,0
3116.992,426,61.71875,4352,5,4.441406,204.3242,191.5039,506.8594,0
3116.992,426,60.31332,4352,4,4.441406,204.3242,190.3672,507.9961,0
3116.992,426,59.94832,4352,7,4.441406,204.3242,189.2227,509.1406,0
3116.992,426,59.79381,4352,6,4.441406,204.3242,187.3359,511.0273,0
3116.992,426,59.79899,4352,4,4.441406,204.3242,185.7227,512.6406,0
3116.992,426,57.73196,4352,3,4.441406,204.3242,184.8711,513.4922,0
3116.992,426,61.0687,4352,4,4.441406,204.3242,183.5078,514.8555,0
3116.992,426,58.77863,4352,7,4.441406,204.3242,182.8242,515.5391,0
3116.992,426,60.6599,4352,6,4.441406,204.3242,186.1016,512.2617,0
3116.992,426,62.05128,4352,7,4.441406,204.3242,183.7266,514.6367,0
3116.992,426,60.05089,4352,5,4.441406,204.3242,186.6992,511.6641,0
3116.992,426,63.61323,4352,12,4.441406,204.3242,185.3359,513.0273,0
3116.992,426,64.2132,4352,8,4.441406,204.3242,188.5664,509.7969,0
3116.992,426,61.96474,4352,4,4.441406,204.3242,186.8984,511.4648,0
3116.992,426,63.03797,4352,3,4.449219,204.3242,189.6484,508.707,0
3116.992,426,60.401,4352,9,4.449219,204.3242,188.2305,510.125,0
3116.992,426,61.83206,4352,7,4.449219,204.3242,187.793,510.5625,0
3116.992,426,61.84539,4352,3,4.449219,204.3242,186.8672,511.4883,0
3116.992,426,57.53769,4352,5,4.449219,204.3242,185.7188,512.6367,0
3116.992,426,60.09975,4352,7,4.449219,204.3242,189.6797,508.6758,0
3116.992,426,57.9602,4352,11,4.449219,204.3242,188.0664,510.2891,0
3116.992,426,56.04938,4352,4,4.449219,204.3242,187.3828,510.9727,0
3116.992,426,53.20197,4352,7,4.449219,204.3242,186.0312,512.3242,0
3116.992,426,56.41026,4352,4,4.449219,204.3242,185.3477,513.0078,0
3116.992,426,61.85567,4352,9,4.449219,204.3242,183.4609,514.8945,0
3116.992,426,59.48052,4352,10,4.449219,204.3242,182.0664,516.2891,0
3116.992,426,59.02062,4352,4,4.449219,204.3242,181.4102,516.9453,0
3116.992,426,62.46787,4352,8,4.449219,204.3242,185.4609,512.8945,0
3116.992,425,59.84252,4352,4,4.449219,204.3242,189.3984,508.957,0
3116.992,426,59.48052,4352,9,4.449219,204.3242,187.9883,510.3672,0
3116.992,426,60.77922,4352,12,4.449219,204.3242,185.6719,512.6836,0
3116.992,426,58.48564,4352,10,4.449219,204.3242,184.7695,513.5859,0
3116.992,426,60.88083,4320,11,4.449219,204.3242,183.8867,514.4688,0
3116.992,426,61.73469,4320,6,4.449219,204.3242,186.8203,511.5352,0
3116.992,426,61.83206,4288,12,4.449219,204.3242,185.6836,512.6719,0
3116.992,426,59.23077,4288,10,4.449219,204.3242,187.4102,510.9453,0
3116.992,426,58.86889,4288,4,4.449219,204.3242,186.0742,512.2812,0
3116.992,426,60.50633,4320,4,4.449219,204.3242,185.6367,512.7188,0
3116.992,426,60.61381,4320,11,4.449219,204.3242,184.2695,514.0859,0
3116.992,426,62.40409,4320,5,4.449219,204.3242,186.7422,511.6133,0
3116.992,426,59.43878,4352,6,4.449219,204.3242,186.332,512.0234,0
3116.992,426,63.38384,4352,4,4.457031,204.3242,184.5039,513.8438,0
3116.992,426,57.28643,4352,5,4.457031,204.3242,188.2539,510.0938,0
3116.992,426,62.08651,4352,12,4.457031,204.3242,188.0352,510.3125,0
